aryne_ID,aryne_energy
aryne_3512,-945.0045
aryne_3513,-978.2177
aryne_3514,-339.9387
aryne_3515,-939.9881
aryne_3516,-812.0141
aryne_3517,-622.1507
aryne_3518,-1138.7022
aryne_3519,
aryne_3520,-884.4143
aryne_3521,-941.1726
aryne_3522,-1267.9593
aryne_3523,-489.0359
aryne_3524,-720.8454
aryne_3525,-720.8509
aryne_3526,-720.8186
aryne_3527,-900.4485
aryne_3528,-920.2492
aryne_3529,
aryne_3530,-539.3985
aryne_3531,-585.0279
aryne_3532,-922.9193
aryne_3533,-672.3599
aryne_3534,-453.2229
aryne_3535,-453.169
aryne_3536,-698.2221
aryne_3537,-693.5126
aryne_3538,-489.0516
aryne_3539,-1154.7201
aryne_3540,-1359.0863
aryne_3541,-941.1671
aryne_3542,-866.0288
aryne_3543,-866.0259
aryne_3544,-564.1968
aryne_3545,-598.4579
aryne_3546,
aryne_3547,
aryne_3548,-602.2313
aryne_3549,-602.2325
aryne_3550,-568.9875
aryne_3551,-568.9418
aryne_3552,-1362.9875
aryne_3553,
aryne_3554,-903.0787
aryne_3555,-832.893
aryne_3556,
aryne_3557,-485.1385
aryne_3558,-569.0231
aryne_3559,-569.028
aryne_3560,-523.304
aryne_3561,-882.0081
aryne_3562,-978.2168
aryne_3563,-1040.0456
aryne_3564,-564.143
aryne_3565,-564.1595
aryne_3566,-448.1473
aryne_3567,-1000.2904
aryne_3568,-1000.2805
aryne_3569,-1283.9501
aryne_3570,-613.2212
aryne_3571,-925.1948
aryne_3572,-486.3343
aryne_3573,-582.5013
aryne_3574,
aryne_3575,
aryne_3576,-831.8155
aryne_3577,-1321.0133
aryne_3578,-693.3088
aryne_3579,
aryne_3580,-598.3816
aryne_3581,
aryne_3582,-1020.194
aryne_3583,-848.9622
aryne_3584,-601.0119
aryne_3585,-828.0252
aryne_3586,-1245.909
aryne_3587,-921.7902
aryne_3588,
aryne_3589,-596.0668
aryne_3590,-677.3213
aryne_3591,-677.3361
aryne_3592,-469.25
aryne_3593,-1362.971
aryne_3594,-582.3761
aryne_3595,-489.1083
aryne_3596,-413.9513
aryne_3597,-489.0874
aryne_3598,-394.038
aryne_3599,
aryne_3600,-602.2923
aryne_3601,
aryne_3602,-523.3055
aryne_3603,-598.4007
aryne_3604,-1243.1915
aryne_3605,-491.2751
aryne_3606,-491.2574
aryne_3607,-584.0111
aryne_3608,-1000.3686
aryne_3609,-940.0076
aryne_3610,-602.2941
aryne_3611,-602.2846
aryne_3612,-961.0255
aryne_3613,-584.0286
aryne_3614,
aryne_3615,-598.4457
aryne_3616,-543.0947
aryne_3617,-543.0926
aryne_3618,
aryne_3619,-518.3257
aryne_3620,
aryne_3621,-527.1501
aryne_3622,-527.1548
aryne_3623,-582.4952
aryne_3624,-464.0986
aryne_3625,-812.0164
aryne_3626,-1224.9104
aryne_3627,-941.2255
aryne_3628,-909.1434
aryne_3629,-909.1639
aryne_3630,
aryne_3631,-941.1834
aryne_3632,-371.9246
aryne_3633,-941.1823
aryne_3634,-941.1849
aryne_3635,-812.0131
aryne_3636,-845.0846
aryne_3637,-925.1888
aryne_3638,-1229.8895
aryne_3639,-1283.9671
aryne_3640,-829.0804
aryne_3641,-618.328
aryne_3642,-880.9016
aryne_3643,-680.0451
aryne_3644,
aryne_3645,-673.4996
aryne_3646,
aryne_3647,
aryne_3648,-655.2688
aryne_3649,
aryne_3650,-426.0647
aryne_3651,-1245.8753
aryne_3652,
aryne_3653,-564.1644
aryne_3654,-841.2181
aryne_3655,-834.0725
aryne_3656,-834.0489
aryne_3657,-887.1397
aryne_3658,-926.8301
aryne_3659,-795.9125
aryne_3660,-580.1997
aryne_3661,-355.9411
aryne_3662,-689.5328
aryne_3663,-1267.9778
aryne_3664,-614.4014
aryne_3665,
aryne_3666,-941.1776
aryne_3667,-850.0288
aryne_3668,-922.9683
aryne_3669,-1246.9967
aryne_3670,-1247.0707
aryne_3671,-448.1368
aryne_3672,-448.1105
aryne_3673,
aryne_3674,-394.102
aryne_3675,-394.0401
aryne_3676,-394.0706
aryne_3677,-450.4338
aryne_3678,-450.4526
aryne_3679,-677.398
aryne_3680,-677.355
aryne_3681,-834.0572
aryne_3682,-834.056
aryne_3683,-834.0542
aryne_3684,
aryne_3685,-1243.1504
aryne_3686,
aryne_3687,
aryne_3688,-748.7494
aryne_3689,-711.9919
aryne_3690,-919.0267
aryne_3691,-622.1513
aryne_3692,-622.1454
aryne_3693,-469.1992
aryne_3694,-1262.979
aryne_3695,-523.2868
aryne_3696,-576.3149
aryne_3697,-634.1781
aryne_3698,-469.1943
aryne_3699,-491.2732
aryne_3700,-491.2656
aryne_3701,-485.1528
aryne_3702,
aryne_3703,-978.1849
aryne_3704,-936.1957
aryne_3705,-1283.9363
aryne_3706,-945.0195
aryne_3707,-941.1804
aryne_3708,-887.172
aryne_3709,-544.3106
aryne_3710,-544.2759
aryne_3711,-906.9532
aryne_3712,-1359.1156
aryne_3713,-614.3331
aryne_3714,-940.0501
aryne_3715,-827.9885
aryne_3716,-1116.1303
aryne_3717,-941.1806
aryne_3718,-598.5096
aryne_3719,
aryne_3720,
aryne_3721,-961.0268
aryne_3722,-1091.4732
aryne_3723,-618.2606
aryne_3724,-505.091
aryne_3725,-1267.9552
aryne_3726,-584.0241
aryne_3727,-884.3952
aryne_3728,-884.4021
aryne_3729,-809.28
aryne_3730,
aryne_3731,-522.1001
aryne_3732,-677.3574
aryne_3733,-925.2246
aryne_3734,
aryne_3735,-489.0875
aryne_3736,
aryne_3737,-1259.1499
aryne_3738,-362.0597
aryne_3739,-1155.8628
aryne_3740,-1155.9125
aryne_3741,-582.4913
aryne_3742,-925.2115
aryne_3743,-527.0796
aryne_3744,-527.0785
aryne_3745,-527.0737
aryne_3746,-394.09
aryne_3747,-394.0402
aryne_3748,-693.3372
aryne_3749,-580.2374
aryne_3750,-714.1854
aryne_3751,-809.2286
aryne_3752,
aryne_3753,-673.5842
aryne_3754,-523.3003
aryne_3755,-523.3068
aryne_3756,-394.1204
aryne_3757,-394.13
aryne_3758,-634.227
aryne_3759,-507.2956
aryne_3760,-945.0424
aryne_3761,-485.131
aryne_3762,-518.3131
aryne_3763,-582.3807
aryne_3764,-582.3806
aryne_3765,-473.064
aryne_3766,-473.0011
aryne_3767,-593.4107
aryne_3768,-1283.9512
aryne_3769,-909.1861
aryne_3770,-909.2081
aryne_3771,-1362.9598
aryne_3772,-698.2044
aryne_3773,-1041.5214
aryne_3774,-634.292
aryne_3775,-543.1069
aryne_3776,
aryne_3777,
aryne_3778,-652.6617
aryne_3779,-606.1024
aryne_3780,-602.2273
aryne_3781,-887.2018
aryne_3782,-584.0024
aryne_3783,-489.0894
aryne_3784,-508.8398
aryne_3785,-576.2911
aryne_3786,-941.1981
aryne_3787,-485.1499
aryne_3788,-506.167
aryne_3789,
aryne_3790,-1020.1915
aryne_3791,-1243.1862
aryne_3792,-584.0294
aryne_3793,-523.3091
aryne_3794,
aryne_3795,-527.1487
aryne_3796,-850.0552
aryne_3797,-507.3185
aryne_3798,-355.9051
aryne_3799,-501.1496
aryne_3800,-882.0163
aryne_3801,-485.1959
aryne_3802,-491.33
aryne_3803,-491.3205
aryne_3804,-491.3168
aryne_3805,-845.1025
aryne_3806,-1032.2742
aryne_3807,
aryne_3808,
aryne_3809,-673.5717
aryne_3810,-887.1323
aryne_3811,
aryne_3812,-598.4786
aryne_3813,-903.1912
aryne_3814,-602.3203
aryne_3815,-573.6366
aryne_3816,-677.4112
aryne_3817,-677.3627
aryne_3818,-1091.4346
aryne_3819,-431.101
aryne_3820,-655.3002
aryne_3821,-809.7229
aryne_3822,
aryne_3823,-827.9124
aryne_3824,-426.0079
aryne_3825,-660.1788
aryne_3826,
aryne_3827,-394.1207
aryne_3828,-1251.9573
aryne_3829,-584.0452
aryne_3830,-675.1279
aryne_3831,-1362.9612
aryne_3832,-543.0787
aryne_3833,-577.4643
aryne_3834,-593.3908
aryne_3835,-602.291
aryne_3836,-789.9095
aryne_3837,
aryne_3838,-903.1313
aryne_3839,
aryne_3840,-527.1392
aryne_3841,-866.0717
aryne_3842,
aryne_3843,-395.5701
aryne_3844,-1000.3855
aryne_3845,
aryne_3846,-1133.7406
aryne_3847,
aryne_3848,-909.1889
aryne_3849,-1111.2554
aryne_3850,-485.2643
aryne_3851,-505.0747
aryne_3852,-1016.338
aryne_3853,-469.2462
aryne_3854,-577.4565
aryne_3855,-544.3074
aryne_3856,-544.2677
aryne_3857,-602.2896
aryne_3858,-543.1362
aryne_3859,-828.0199
aryne_3860,
aryne_3861,
aryne_3862,-527.1029
aryne_3863,-527.0966
aryne_3864,-606.0975
aryne_3865,-1243.2444
aryne_3866,-523.3114
aryne_3867,
aryne_3868,
aryne_3869,-907.0296
aryne_3870,
aryne_3871,-559.0675
aryne_3872,-1229.9365
aryne_3873,
aryne_3874,
aryne_3875,-485.272
aryne_3876,-1243.1477
aryne_3877,-582.4588
aryne_3878,-827.9391
aryne_3879,-1229.9478
aryne_3880,
aryne_3881,-882.0075
aryne_3882,-491.323
aryne_3883,-491.3212
aryne_3884,-523.227
aryne_3885,-1000.311
aryne_3886,
aryne_3887,
aryne_3888,-827.9499
aryne_3889,-1249.7724
aryne_3890,-903.1761
aryne_3891,-887.0666
aryne_3892,-793.7074
aryne_3893,-622.0901
aryne_3894,-717.1633
aryne_3895,-1149.7064
aryne_3896,-432.1044
aryne_3897,-432.1052
aryne_3898,-432.1043
aryne_3899,-831.7609
aryne_3900,-504.9555
aryne_3901,-887.1698
aryne_3902,-903.1386
aryne_3903,-936.1771
aryne_3904,-507.2806
aryne_3905,-580.0872
aryne_3906,-489.0522
aryne_3907,-544.307
aryne_3908,-522.1174
aryne_3909,-925.1642
aryne_3910,-469.1437
aryne_3911,-508.8417
aryne_3912,-1472.7249
aryne_3913,-505.0345
aryne_3914,-582.472
aryne_3915,-447.1276
aryne_3916,-795.9646
aryne_3917,-511.1212
aryne_3918,-511.1398
aryne_3919,-511.135
aryne_3920,-464.1988
aryne_3921,-677.5083
aryne_3922,
aryne_3923,
aryne_3924,-357.6167
aryne_3925,-1572.6404
aryne_3926,-505.0577
aryne_3927,-809.2238
aryne_3928,
aryne_3929,-748.7492
aryne_3930,-1020.1773
aryne_3931,-1020.1235
aryne_3932,
aryne_3933,-884.3719
aryne_3934,-534.2067
aryne_3935,
aryne_3936,-736.8635
aryne_3937,-1283.9021
aryne_3938,-906.9917
aryne_3939,-920.2104
aryne_3940,-453.1384
aryne_3941,-453.1623
aryne_3942,
aryne_3943,-1000.3037
aryne_3944,-1229.9317
aryne_3945,
aryne_3946,-900.4005
aryne_3947,-524.7946
aryne_3948,-796.0089
aryne_3949,-795.9212
aryne_3950,
aryne_3951,-1510.8576
aryne_3952,-1267.9596
aryne_3953,-1155.8485
aryne_3954,-1155.8923
aryne_3955,-576.2577
aryne_3956,
aryne_3957,-995.4075
aryne_3958,-355.931
aryne_3959,-1152.058
aryne_3960,-1152.0605
aryne_3961,-544.4069
aryne_3962,-432.1289
aryne_3963,-432.1332
aryne_3964,-432.1257
aryne_3965,-831.7504
aryne_3966,-544.3663
aryne_3967,
aryne_3968,
aryne_3969,
aryne_3970,
aryne_3971,
aryne_3972,-941.2262
aryne_3973,-736.7981
aryne_3974,-602.3005
aryne_3975,-585.0174
aryne_3976,-922.9778
aryne_3977,-926.8135
aryne_3978,-827.9868
aryne_3979,-464.0997
aryne_3980,
aryne_3981,-473.0036
aryne_3982,-827.9324
aryne_3983,-504.9493
aryne_3984,-1020.1833
aryne_3985,-432.169
aryne_3986,-432.1758
aryne_3987,-1572.6734
aryne_3988,-961.0299
aryne_3989,-941.185
aryne_3990,-850.0469
aryne_3991,-407.759
aryne_3992,-1016.3695
aryne_3993,-1000.348
aryne_3994,-1362.9559
aryne_3995,-829.0919
aryne_3996,-1681.0134
aryne_3997,-634.2423
aryne_3998,
aryne_3999,-812.0303
aryne_4000,-486.3161
aryne_4001,-825.2607
aryne_4002,-582.494
aryne_4003,-975.5247
aryne_4004,-1601.961
aryne_4005,
aryne_4006,
aryne_4007,-410.0849
aryne_4008,-471.7472
aryne_4009,-713.2124
aryne_4010,-564.0979
aryne_4011,
aryne_4012,
aryne_4013,-597.2391
aryne_4014,-925.219
aryne_4015,-811.9371
aryne_4016,-1585.9949
aryne_4017,
aryne_4018,-945.0824
aryne_4019,-945.0796
aryne_4020,-903.181
aryne_4021,-413.8945
aryne_4022,-413.894
aryne_4023,-413.8955
aryne_4024,
aryne_4025,-1091.4207
aryne_4026,-1154.7682
aryne_4027,
aryne_4028,-489.0904
aryne_4029,
aryne_4030,-622.1297
aryne_4031,-410.0362
aryne_4032,-907.0183
aryne_4033,-679.9814
aryne_4034,-504.984
aryne_4035,-577.5009
aryne_4036,-580.0644
aryne_4037,-812.01
aryne_4038,-598.4396
aryne_4039,-598.4627
aryne_4040,-618.2254
aryne_4041,-580.1038
aryne_4042,-566.5025
aryne_4043,-566.5058
aryne_4044,-566.5105
aryne_4045,-598.4294
aryne_4046,
aryne_4047,-586.2698
aryne_4048,
aryne_4049,-689.4872
aryne_4050,
aryne_4051,
aryne_4052,-485.1574
aryne_4053,-450.9523
aryne_4054,-811.9913
aryne_4055,-586.2522
aryne_4056,-586.1971
aryne_4057,-501.162
aryne_4058,-677.4972
aryne_4059,
aryne_4060,-1187.887
aryne_4061,
aryne_4062,-504.962
aryne_4063,-1057.5111
aryne_4064,-1036.2019
aryne_4065,-522.2204
aryne_4066,-941.1842
aryne_4067,-489.0796
aryne_4068,-504.921
aryne_4069,
aryne_4070,-485.1251
aryne_4071,-811.9569
aryne_4072,-488.94
aryne_4073,-845.1071
aryne_4074,-413.8718
aryne_4075,
aryne_4076,-586.2933
aryne_4077,-586.2913
aryne_4078,-580.1586
aryne_4079,-371.9378
aryne_4080,-768.4449
aryne_4081,-520.986
aryne_4082,-850.0491
aryne_4083,-469.2465
aryne_4084,-887.1057
aryne_4085,-1343.0818
aryne_4086,
aryne_4087,-1016.2566
aryne_4088,
aryne_4089,
aryne_4090,-882.0237
aryne_4091,-355.9669
aryne_4092,-597.2573
aryne_4093,-751.3437
aryne_4094,-657.5985
aryne_4095,-1111.2088
aryne_4096,-903.0666
aryne_4097,
aryne_4098,-773.8206
aryne_4099,-773.8572
aryne_4100,-598.4731
aryne_4101,-793.1714
aryne_4102,-1032.2818
aryne_4103,-544.314
aryne_4104,-544.3459
aryne_4105,
aryne_4106,-485.2435
aryne_4107,-1111.2489
aryne_4108,-1203.8824
aryne_4109,-844.0041
aryne_4110,
aryne_4111,-371.97
aryne_4112,-559.1003
aryne_4113,-1020.2116
aryne_4114,-925.1622
aryne_4115,-482.4885
aryne_4116,-906.9746
aryne_4117,-582.5098
aryne_4118,-945.0528
aryne_4119,-955.9684
aryne_4120,-903.1766
aryne_4121,-602.2873
aryne_4122,-618.2742
aryne_4123,-941.1819
aryne_4124,-557.6061
aryne_4125,
aryne_4126,-925.2445
aryne_4127,-925.2379
aryne_4128,-614.4311
aryne_4129,-1016.2834
aryne_4130,-909.2131
aryne_4131,-909.1932
aryne_4132,-693.3917
aryne_4133,-564.2423
aryne_4134,-598.4133
aryne_4135,-847.8128
aryne_4136,-1036.171
aryne_4137,-488.9374
aryne_4138,-486.2579
aryne_4139,
aryne_4140,-507.309
aryne_4141,-507.2933
aryne_4142,-812.0162
aryne_4143,-1000.32
aryne_4144,-1000.3097
aryne_4145,
aryne_4146,
aryne_4147,-614.4386
aryne_4148,-501.1627
aryne_4149,-887.1033
aryne_4150,-527.1492
aryne_4151,-787.1847
aryne_4152,-907.0107
aryne_4153,-925.2154
aryne_4154,-925.2001
aryne_4155,-564.2417
aryne_4156,-676.1243
aryne_4157,-1170.7741
aryne_4158,-606.0952
aryne_4159,-606.0807
aryne_4160,-925.2488
aryne_4161,-606.1157
aryne_4162,-606.1024
aryne_4163,-618.2814
aryne_4164,-693.4914
aryne_4165,
aryne_4166,-1133.7402
aryne_4167,-601.004
aryne_4168,-920.2785
aryne_4169,
aryne_4170,-618.2873
aryne_4171,-485.1998
aryne_4172,-773.9034
aryne_4173,-577.4275
aryne_4174,-1132.6465
aryne_4175,-978.2432
aryne_4176,-677.4856
aryne_4177,-543.0871
aryne_4178,-1278.9786
aryne_4179,-957.1944
aryne_4180,-602.2556
aryne_4181,-371.9632
aryne_4182,-505.093
aryne_4183,-523.2467
aryne_4184,-834.0724
aryne_4185,-834.0452
aryne_4186,-834.0501
aryne_4187,-410.0298
aryne_4188,-491.322
aryne_4189,-491.3101
aryne_4190,-491.3175
aryne_4191,-697.3022
aryne_4192,-375.7485
aryne_4193,-957.1765
aryne_4194,-488.9804
aryne_4195,-677.4633
aryne_4196,-559.1013
aryne_4197,-580.1235
aryne_4198,-339.9442
aryne_4199,-919.0152
aryne_4200,-736.8573
aryne_4201,-736.8645
aryne_4202,-564.1298
aryne_4203,
aryne_4204,-909.1691
aryne_4205,-909.1548
aryne_4206,-1020.1662
aryne_4207,-598.3879
aryne_4208,-1267.978
aryne_4209,-1267.9748
aryne_4210,-693.3677
aryne_4211,-709.2938
aryne_4212,-559.0742
aryne_4213,-945.0746
aryne_4214,-860.9929
aryne_4215,-768.5537
aryne_4216,-614.4666
aryne_4217,
aryne_4218,-928.9627
aryne_4219,-586.2636
aryne_4220,-586.252
aryne_4221,-339.9384
aryne_4222,-371.9298
aryne_4223,-582.5003
aryne_4224,-941.1941
aryne_4225,-887.0983
aryne_4226,-887.0376
aryne_4227,-689.5533
aryne_4228,
aryne_4229,-584.0109
aryne_4230,-518.2914
aryne_4231,-1170.7056
aryne_4232,-926.7225
aryne_4233,
aryne_4234,-580.1039
aryne_4235,-469.2043
aryne_4236,
aryne_4237,-1138.7038
aryne_4238,-501.17
aryne_4239,-638.1065
aryne_4240,-576.3159
aryne_4241,-1359.1022
aryne_4242,-582.4866
aryne_4243,-523.2952
aryne_4244,-523.2533
aryne_4245,-573.5626
aryne_4246,-680.0209
aryne_4247,-618.3099
aryne_4248,-811.9383
aryne_4249,-925.2002
aryne_4250,-1020.1906
aryne_4251,-473.072
aryne_4252,-473.0493
aryne_4253,
aryne_4254,-544.3363
aryne_4255,-539.2928
aryne_4256,
aryne_4257,-1267.9425
aryne_4258,-828.0288
aryne_4259,-584.991
aryne_4260,-903.1231
aryne_4261,-788.3453
aryne_4262,-586.2605
aryne_4263,-586.2711
aryne_4264,-577.433
aryne_4265,-488.9883
aryne_4266,-876.9867
aryne_4267,-1171.8908
aryne_4268,-375.8004
aryne_4269,-887.1288
aryne_4270,-1036.0883
aryne_4271,-936.205
aryne_4272,-941.2228
aryne_4273,-1020.1971
aryne_4274,-321.798
aryne_4275,-936.1856
aryne_4276,-909.151
aryne_4277,-909.169
aryne_4278,-489.021
aryne_4279,-580.1587
aryne_4280,-697.3107
aryne_4281,-945.056
aryne_4282,-614.3595
aryne_4283,
aryne_4284,-847.7861
aryne_4285,
aryne_4286,-929.0217
aryne_4287,-567.3436
aryne_4288,-1343.1358
aryne_4289,-564.2023
aryne_4290,-410.0803
aryne_4291,
aryne_4292,-1227.1516
aryne_4293,-1154.7788
aryne_4294,-903.075
aryne_4295,-523.276
aryne_4296,-453.2763
aryne_4297,-453.2762
aryne_4298,-546.9272
aryne_4299,-1000.3984
aryne_4300,-831.8493
aryne_4301,
aryne_4302,-903.2085
aryne_4303,-602.3216
aryne_4304,-602.3284
aryne_4305,-469.2631
aryne_4306,-1000.3881
aryne_4307,-1032.279
aryne_4308,-1145.8835
aryne_4309,-523.301
aryne_4310,-523.2996
aryne_4311,-539.2512
aryne_4312,-1168.1058
aryne_4313,-375.7955
aryne_4314,-1246.9712
aryne_4315,-1247.0127
aryne_4316,-657.508
aryne_4317,-560.3772
aryne_4318,-471.7369
aryne_4319,
aryne_4320,-581.2545
aryne_4321,
aryne_4322,
aryne_4323,-583.9237
aryne_4324,-1020.0712
aryne_4325,-1015.1636
aryne_4326,-566.4348
aryne_4327,
aryne_4328,
aryne_4329,-714.7297
aryne_4330,-560.325
aryne_4331,-676.2293
aryne_4332,-795.9819
aryne_4333,-795.9461
aryne_4334,-850.0585
aryne_4335,-850.0595
aryne_4336,-582.3829
aryne_4337,-489.0604
aryne_4338,-864.9504
aryne_4339,-657.6439
aryne_4340,-812.0228
aryne_4341,-1016.3196
aryne_4342,-998.0592
aryne_4343,-1434.2379
aryne_4344,-1040.0228
aryne_4345,-936.177
aryne_4346,-936.174
aryne_4347,-1036.1614
aryne_4348,-1362.949
aryne_4349,-929.0361
aryne_4350,-929.0516
aryne_4351,-538.1043
aryne_4352,-469.2429
aryne_4353,
aryne_4354,-657.6109
aryne_4355,-1267.9783
aryne_4356,-961.0276
aryne_4357,-660.184
aryne_4358,-560.348
aryne_4359,-507.2749
aryne_4360,
aryne_4361,-1032.2794
aryne_4362,-850.043
aryne_4363,-850.0192
aryne_4364,-622.04
aryne_4365,-677.4643
aryne_4366,-602.2604
aryne_4367,-602.3032
aryne_4368,-577.4439
aryne_4369,-847.7821
aryne_4370,-850.0531
aryne_4371,-827.9235
aryne_4372,
aryne_4373,
aryne_4374,-831.8361
aryne_4375,-1343.1565
aryne_4376,-561.4468
aryne_4377,
aryne_4378,
aryne_4379,-557.8929
aryne_4380,-560.2624
aryne_4381,-795.9416
aryne_4382,-429.9325
aryne_4383,-673.61
aryne_4384,-527.0991
aryne_4385,-486.3279
aryne_4386,-1229.8799
aryne_4387,-812.024
aryne_4388,-941.1375
aryne_4389,-845.1131
aryne_4390,-566.4777
aryne_4391,-566.4743
aryne_4392,-866.0193
aryne_4393,-602.2287
aryne_4394,
aryne_4395,-638.1525
aryne_4396,-925.2506
aryne_4397,-925.2514
aryne_4398,-523.214
aryne_4399,-523.2814
aryne_4400,-511.1362
aryne_4401,-511.1365
aryne_4402,-511.139
aryne_4403,-584.0996
aryne_4404,-618.2775
aryne_4405,-359.7588
aryne_4406,
aryne_4407,-581.2323
aryne_4408,
aryne_4409,-598.4237
aryne_4410,-507.3185
aryne_4411,-618.3447
aryne_4412,-485.1332
aryne_4413,-618.2302
aryne_4414,-507.3259
aryne_4415,-866.0399
aryne_4416,-866.0394
aryne_4417,-919.0409
aryne_4418,-618.2598
aryne_4419,-584.0198
aryne_4420,-673.5607
aryne_4421,-485.2481
aryne_4422,-485.2737
aryne_4423,
aryne_4424,-559.0721
aryne_4425,-1016.3684
aryne_4426,-847.8173
aryne_4427,-491.2811
aryne_4428,-491.2614
aryne_4429,-560.4276
aryne_4430,-522.1157
aryne_4431,-1259.1684
aryne_4432,-887.1577
aryne_4433,
aryne_4434,-903.0688
aryne_4435,-598.4887
aryne_4436,-849.9987
aryne_4437,-925.2049
aryne_4438,-469.2188
aryne_4439,-410.1035
aryne_4440,-1229.907
aryne_4441,
aryne_4442,-1000.4195
aryne_4443,
aryne_4444,-543.1027
aryne_4445,
aryne_4446,-602.2776
aryne_4447,
aryne_4448,-618.305
aryne_4449,-618.2745
aryne_4450,-736.8274
aryne_4451,-736.7988
aryne_4452,-618.3225
aryne_4453,-925.1942
aryne_4454,-691.0504
aryne_4455,-691.0561
aryne_4456,-691.0563
aryne_4457,-691.0591
aryne_4458,-691.0533
aryne_4459,-691.0506
aryne_4460,-691.0576
aryne_4461,-469.16
aryne_4462,-507.2977
aryne_4463,-469.2567
aryne_4464,-486.3576
aryne_4465,-482.4567
aryne_4466,-602.2329
aryne_4467,-564.2197
aryne_4468,-1039.9953
aryne_4469,-887.1641
aryne_4470,
aryne_4471,-614.4645
aryne_4472,-697.3071
aryne_4473,-998.063
aryne_4474,
aryne_4475,
aryne_4476,-444.3973
aryne_4477,-941.2242
aryne_4478,-866.037
aryne_4479,-507.2666
aryne_4480,-882.002
aryne_4481,-925.2411
aryne_4482,-806.9886
aryne_4483,
aryne_4484,-600.0489
aryne_4485,-884.3942
aryne_4486,
aryne_4487,-805.8436
aryne_4488,-866.0374
aryne_4489,-936.2138
aryne_4490,-822.9578
aryne_4491,-866.0003
aryne_4492,-1091.4364
aryne_4493,-505.0656
aryne_4494,-1243.1717
aryne_4495,
aryne_4496,-492.8748
aryne_4497,-492.8111
aryne_4498,-598.4496
aryne_4499,-488.9838
aryne_4500,
aryne_4501,-909.2114
aryne_4502,-909.2245
aryne_4503,
aryne_4504,-1170.6946
aryne_4505,
aryne_4506,-597.2521
aryne_4507,-693.4587
aryne_4508,
aryne_4509,-1359.0502
aryne_4510,
aryne_4511,-1170.6955
aryne_4512,-602.2053
aryne_4513,-1249.7404
aryne_4514,-1246.9879
aryne_4515,
aryne_4516,-1183.993
aryne_4517,
aryne_4518,-473.0735
aryne_4519,-618.283
aryne_4520,-560.3109
aryne_4521,-906.8986
aryne_4522,-577.4088
aryne_4523,-1000.3113
aryne_4524,-508.7984
aryne_4525,-916.3634
aryne_4526,-906.9275
aryne_4527,-768.465
aryne_4528,-504.9938
aryne_4529,-375.7636
aryne_4530,-998.0352
aryne_4531,-1601.9506
aryne_4532,-975.6283
aryne_4533,-829.109
aryne_4534,
aryne_4535,-664.5642
aryne_4536,-673.5032
aryne_4537,-929.0175
aryne_4538,
aryne_4539,-543.1222
aryne_4540,-957.2003
aryne_4541,-714.7261
aryne_4542,
aryne_4543,-831.8164
aryne_4544,-909.214
aryne_4545,-909.2085
aryne_4546,-909.2104
aryne_4547,-920.2124
