data_source,regid,smiles
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17757,c1nn2snnoc-2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17758,c1nn2onnsc-2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17759,c1n[nH]c2snnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1776,c1nc2c[nH]cc2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17760,c1nn2snnsc-2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17761,O=c1cc2ocnoc-2c1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17762,O=c1cc2ocnoc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17763,O=c1cc2oncoc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17764,O=c1nc2ocnoc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17765,O=c1cc2ocnoc-2cc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17766,O=c1cc2oncoc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17767,O=c1cc2ocnoc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17768,O=c1nc2ocnoc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17769,c1noc2oncoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1777,c1cn2occc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17770,c1noc2ocnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17771,c1noc2sncoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17772,c1nsc2ocnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17773,O=c1ccc(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17774,O=c1cnc(=O)c2ocnoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17775,O=c1cnc(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17776,O=c1nnc(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17777,O=c1[nH]c(=O)c(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17778,O=c1[nH]c(=O)c(=O)c2ocnoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17779,O=c1oc(=O)c(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1778,c1cc2cncn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17780,O=c1oc(=O)c(=O)c2ocnoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17781,O=c1oc2ocnoc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17782,O=c1oc2oncoc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17783,O=c1sc(=O)c(=O)c2oncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17784,O=c1sc(=O)c(=O)c2ocnoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17785,O=c1sc2ocnoc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17786,O=c1sc2oncoc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17787,c1noc2sccsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17788,c1noc2[nH]ncsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17789,c1noc2scn[nH]c=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1779,c1cn2ccoc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17790,c1noc2oncsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17791,c1noc2scnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17792,c1noc2sncsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17793,c1noc2scnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17794,c1noc2[nH]nn[nH]c=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17795,c1noc2onn[nH]c=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17796,c1noc2[nH]nnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17797,c1noc2snn[nH]c=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17798,c1noc2[nH]nnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17799,c1noc2onnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S178,O=c1ncsc(=O)s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1780,c1cn2cncc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17800,c1noc2snnoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17801,c1noc2onnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17802,c1noc2snnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17803,O=c1ncoc2c[nH]cc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17804,O=c1ncoc2cocc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17805,O=c1ncoc2cscc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17806,O=c1ncoc2c[nH]nc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17807,O=c1ncoc2n[nH]cc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17808,O=c1ncoc2conc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17809,O=c1ncoc2nocc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1781,c1nc2cocc2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17810,O=c1ncoc2csnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17811,O=c1ncoc2nscc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17812,O=c1ncoc2n[nH]nc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17813,O=c1ncoc2nonc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17814,O=c1ncoc2nsnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17815,O=c1cc2c(=O)ncoc2c[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17816,O=c1cc2ocnc(=O)c2c[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17817,O=c1cc2c(=O)ncoc2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17818,O=c1cc2ocnc(=O)c2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17819,O=c1cc2c(=O)ncoc2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1782,c1cn2sccc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17820,O=c1cc2ocnc(=O)c2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17821,O=c1cc2c(=O)ncoc2n[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17822,O=c1cc2ocnc(=O)c2n[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17823,O=c1nc2ocnc(=O)c2c[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17824,O=c1nc2c(=O)ncoc2c[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17825,O=c1cc2c(=O)ncoc2no1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17826,O=c1cc2ocnc(=O)c2no1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17827,O=c1nc2ocnc(=O)c2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17828,O=c1nc2c(=O)ncoc2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17829,O=c1cc2c(=O)ncoc2ns1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1783,c1cc2cncn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17830,O=c1cc2ocnc(=O)c2ns1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17831,O=c1nc2ocnc(=O)c2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17832,O=c1nc2c(=O)ncoc2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17833,O=c1nc2c(=O)ncoc2n[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17834,O=c1nc2ocnc(=O)c2n[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17835,O=c1nc2c(=O)ncoc2no1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17836,O=c1nc2ocnc(=O)c2no1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17837,O=c1nc2c(=O)ncoc2ns1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17838,O=c1nc2ocnc(=O)c2ns1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17839,O=c1ncoc2ocnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1784,c1cn2ccsc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17840,O=c1ncoc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17841,O=c1ccsc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17842,O=c1ccsc2ocnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17843,O=c1cn[nH]c2ocnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17844,O=c1ncoc2c(=O)cn[nH]c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17845,O=c1cnoc2ocnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17846,O=c1cnoc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17847,O=c1cnsc2ocnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17848,O=c1cnsc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17849,O=c1ncoc2scnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1785,c1cn2cncc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17850,O=c1ncsc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17851,O=c1ncoc2[nH]nnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17852,O=c1ncoc2c(=O)nn[nH]c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17853,O=c1ncoc2onnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17854,O=c1nnoc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17855,O=c1ncoc2snnc(=O)c12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17856,O=c1nnsc2c(=O)ncoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17857,O=c1c(=O)c(=O)c2c(=O)ncoc2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17858,O=c1[nH]c(=O)c2c(=O)ncoc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17859,O=c1[nH]c(=O)c2ocnc(=O)c2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1786,c1nc2cscc2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17860,O=c1[nH]c(=O)c2c(=O)ncoc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17861,O=c1[nH]c(=O)c2ocnc(=O)c2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17862,O=c1oc2ocnc(=O)c2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17863,O=c1oc2ocnc(=O)c2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17864,O=c1oc2c(=O)ncoc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17865,O=c1oc2ocnc(=O)c2oc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17866,O=c1oc(=O)c2c(=O)ncoc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17867,O=c1oc(=O)c2ocnc(=O)c2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17868,O=c1oc2ocnc(=O)c2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17869,O=c1oc2c(=O)ncoc2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1787,c1cn2[nH]ncc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17870,O=c1oc2ocnc(=O)c2c(=O)s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17871,O=c1oc2c(=O)ncoc2c(=O)s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17872,O=c1sc2ocnc(=O)c2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17873,O=c1oc(=O)c2c(=O)ncoc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17874,O=c1oc(=O)c2ocnc(=O)c2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17875,O=c1sc2ocnc(=O)c2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17876,O=c1sc(=O)c2c(=O)ncoc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17877,O=c1sc(=O)c2ocnc(=O)c2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17878,O=c1cc2ocnsc-2c1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17879,O=c1cc2ocnsc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1788,c1ncn2[nH]ncc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17880,O=c1cc2sncoc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17881,O=c1nc2ocnsc-2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17882,O=c1cc2ocnsc-2cc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17883,O=c1cc2sncoc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17884,O=c1cc2ocnsc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17885,O=c1nc2ocnsc-2nc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17886,c1nsc2sncoc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17887,c1nsc2ocnsc=2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17888,O=c1ccc(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17889,O=c1cnc(=O)c2ocnsc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S1789,c1cn2cn[nH]c2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17890,O=c1cnc(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17891,O=c1nnc(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17892,O=c1[nH]c(=O)c(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17893,O=c1[nH]c(=O)c(=O)c2ocnsc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17894,O=c1oc(=O)c(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17895,O=c1oc(=O)c(=O)c2ocnsc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17896,O=c1oc2ocnsc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17897,O=c1oc2sncoc=2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17898,O=c1sc(=O)c(=O)c2sncoc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S17899,O=c1sc(=O)c(=O)c2ocnsc1=2
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S179,O=c1nnnn[nH]1
