arene_id,arene_smiles,arene_energy,aryne_id,aryne_smiles,aryne_energy,dehydrogenation_energy
arene_197,O=c1ccn2cnonc-2c1=O,-619.4965,aryne_235,O=c1c#cn2cnonc-2c1=O,-618.1675,103.711
arene_198,O=c1onnc2ccsc12,-849.1387,aryne_236,O=c1onnc2c#csc12,-847.7657,131.3214
arene_200,O=c1ccsn2c(=O)nccc12,-926.52,aryne_238,O=c1c#csn2c(=O)nccc12,-925.2114,90.9098
arene_201,O=c1cc2ccncc2co1,-512.4475,aryne_239,O=c1cc2c#cncc2co1,-511.1146,106.1583
arene_202,O=c1nc2occc(=O)c2ns1,-962.3749,aryne_240,O=c1nc2oc#cc(=O)c2ns1,-961.0309,113.1236
arene_203,O=c1ccsc2c(=O)nc[nH]c12,-926.5591,aryne_241,O=c1c#csc2c(=O)nc[nH]c12,-925.2465,93.4199
arene_204,c1cn2occsn2nn1,-846.3739,aryne_242,c1nnn2sccon2c#1,-845.0152,122.348
arene_205,O=c1oc(=O)c2occc(=O)c2o1,-718.4651,aryne_244,O=c1oc(=O)c2oc#cc(=O)c2o1,-717.1159,116.3867
arene_206,O=c1occn2c(=O)[nH]nc12,-581.5952,aryne_245,O=c1oc#cn2c(=O)[nH]nc12,-580.2185,133.6432
arene_207,O=c1cc[nH]c2cnoc(=O)c12,-603.5813,aryne_246,O=c1c#c[nH]c2cnoc(=O)c12,-602.2482,106.2838
arene_208,O=c1ccsc2c(=O)ccsc12,-1253.2656,aryne_247,O=c1c#csc2c(=O)ccsc12,-1251.954,92.7923
arene_209,O=c1ccnc2cnccn12,-508.6458,aryne_248,O=c1c#cnc2cnccn12,-507.3178,103.0835
arene_209,O=c1ccnc2cnccn12,-508.6458,aryne_249,O=c1ccnc2cnc#cn12,-507.2833,124.7326
arene_210,O=c1ccc2ocn[nH]c1=2,-490.3267,aryne_250,O=c1c#cc2ocn[nH]c1=2,-488.9693,121.5323
arene_211,O=c1ccn2sc(=O)nnc2n1,-958.4936,aryne_251,O=c1c#cn2sc(=O)nnc2n1,-957.1568,108.6056
arene_212,O=c1nnc(=O)n2c(=O)occn12,-710.7257,aryne_252,O=c1nnc(=O)n2c(=O)oc#cn12,-709.3483,134.0824
arene_213,O=c1sc2csccn-2c1=O,-1231.2286,aryne_253,O=c1sc2csc#cn-2c1=O,-1229.8915,108.7938
arene_214,O=c1c(=O)c(=O)n2scc[nH]n2c1=O,-1092.7203,aryne_254,O=c1c(=O)c(=O)n2sc#c[nH]n2c1=O,-1091.4007,97.8124
arene_216,O=c1cc[nH]n2snnsn12,-1260.5042,aryne_256,O=c1c#c[nH]n2snnsn12,-1259.1707,106.5348
arene_217,O=c1ccn2ccnc2o1,-490.4278,aryne_257,O=c1c#cn2ccnc2o1,-489.0808,115.0062
arene_217,O=c1ccn2ccnc2o1,-490.4278,aryne_258,O=c1ccn2c#cnc2o1,-489.0254,149.7702
arene_218,O=c1ccoc2nncnc12,-544.4571,aryne_259,O=c1c#coc2nncnc12,-543.1133,112.9981
arene_220,O=c1[nH]ncc2ccncc12,-508.6441,aryne_261,O=c1[nH]ncc2c#cncc12,-507.3114,106.0328
arene_221,O=c1ccn2c(=O)occ2o1,-585.4195,aryne_262,O=c1c#cn2c(=O)occ2o1,-584.0688,117.3279
arene_222,c1csn2ncsnc-2[nH]1,-1169.4121,aryne_263,c1[nH]c2nscnn-2sc#1,-1168.0821,104.3385
arene_223,O=c1[nH]nnc2sccc12,-829.3318,aryne_264,O=c1[nH]nnc2sc#cc12,-827.9657,126.9916
arene_224,O=c1ccc2[nH]c(=O)c(=O)oc2[nH]1,-678.8064,aryne_265,O=c1c#cc2[nH]c(=O)c(=O)oc2[nH]1,-677.4776,103.5855
arene_225,O=c1[nH]cc[nH]c1=O,-414.322,aryne_266,O=c1[nH]c#c[nH]c1=O,-412.9614,123.5403
arene_226,O=c1nc2cc[nH]c(=O)c2n[nH]1,-599.8164,aryne_267,O=c1nc2c#c[nH]c(=O)c2n[nH]1,-598.476,110.8646
arene_227,O=c1[nH]c2ccoc(=O)c2oc1=O,-698.6343,aryne_268,O=c1[nH]c2c#coc(=O)c2oc1=O,-697.284,117.0769
arene_228,O=c1scc2cccnn12,-813.3117,aryne_269,O=c1scc2c#ccnn12,-811.9814,104.5268
arene_229,c1csc2nscnn-2[nH]1,-1169.3841,aryne_270,c1[nH]n2ncsnc-2sc#1,-1168.0609,100.0715
arene_230,O=c1ccc2c(=O)cnoc2o1,-623.4191,aryne_271,O=c1c#cc2c(=O)cnoc2o1,-622.0828,108.2918
arene_231,O=c1[nH]cc2c(=O)cc[nH]n2c1=O,-658.9129,aryne_272,O=c1[nH]cc2c(=O)c#c[nH]n2c1=O,-657.5778,107.5388
arene_232,O=c1cnc(=O)n2cnccn12,-599.7536,aryne_273,O=c1cnc(=O)n2cnc#cn12,-598.3953,122.097
arene_233,O=c1oc(=O)c2c(=O)[nH]ccc2o1,-698.6723,aryne_274,O=c1oc(=O)c2c(=O)[nH]c#cc2o1,-697.3236,116.0729
arene_235,O=c1sc2ccsc2s1,-1460.8065,aryne_276,O=c1sc2c#csc2s1,-1459.4376,128.7486
arene_236,O=c1cc[nH]c2nocc12,-490.3806,aryne_277,O=c1c#c[nH]c2nocc12,-489.0479,106.0328
arene_237,O=c1cnn2cnccn12,-486.5338,aryne_278,O=c1cnn2cnc#cn12,-485.1742,122.9128
arene_238,c1ccsc1,-552.6818,aryne_279,c1ccsc#1,-551.318,125.5483
arene_240,O=c1sc2ccoc(=O)c2sc1=O,-1364.2779,aryne_281,O=c1sc2c#coc(=O)c2sc1=O,-1362.9231,119.9007
arene_241,O=c1[nH]nc2c(=O)sccn2c1=O,-1017.6963,aryne_282,O=c1[nH]nc2c(=O)sc#cn2c1=O,-1016.3626,106.6603
arene_242,O=c1ccc(=O)c2snn[nH]c1=2,-942.4747,aryne_283,O=c1c#cc(=O)c2snn[nH]c1=2,-941.1549,97.9379
arene_243,O=c1ccn2[nH]c(=O)ccc2c1,-567.7203,aryne_284,O=c1c#cn2[nH]c(=O)ccc2c1,-566.3908,104.0248
arene_243,O=c1ccn2[nH]c(=O)ccc2c1,-567.7203,aryne_285,O=c1ccn2[nH]c(=O)c#cc2c1,-566.3903,104.3385
arene_244,O=c1[nH]c(=O)c2cccc(=O)n2[nH]1,-658.9601,aryne_286,O=c1[nH]c(=O)c2cc#cc(=O)n2[nH]1,-657.6318,103.2717
arene_245,O=c1ccsc2occc12,-817.1412,aryne_287,O=c1c#csc2occc12,-815.83,92.5413
arene_245,O=c1ccsc2occc12,-817.1412,aryne_288,O=c1ccsc2oc#cc12,-815.7249,158.4925
arene_246,O=c1[nH]cnc2cnccc12,-508.6767,aryne_289,O=c1[nH]cnc2cnc#cc12,-507.3379,109.8606
arene_248,O=c1ccnc2nn[nH]n12,-502.5666,aryne_291,O=c1c#cnc2nn[nH]n12,-501.2364,104.464
arene_249,O=c1[nH]nnc2nnccc12,-540.6142,aryne_292,O=c1[nH]nnc2nnc#cc12,-539.2675,114.8179
arene_250,O=c1[nH]n2ccsc(=O)n2c1=O,-979.5803,aryne_293,O=c1[nH]n2c#csc(=O)n2c1=O,-978.2411,110.1116
arene_251,O=c1oc2cc[nH]c(=O)c2oc1=O,-698.6376,aryne_294,O=c1oc2c#c[nH]c(=O)c2oc1=O,-697.2871,117.2024
arene_252,O=c1ccc2sc(=O)c(=O)[nH]c2o1,-1021.5475,aryne_295,O=c1c#cc2sc(=O)c(=O)[nH]c2o1,-1020.2152,105.7818
arene_253,O=c1[nH]c2nccc(=O)n2oc1=O,-694.7692,aryne_296,O=c1[nH]c2nc#cc(=O)n2oc1=O,-693.4348,107.0996
arene_254,c1cc2nnsc2nn1,-770.1686,aryne_297,c1nnc2snnc2c#1,-768.8283,110.8019
arene_255,c1cn2cncnc2n1,-411.4618,aryne_298,c1nc2ncncn2c#1,-410.0654,146.0051
arene_256,O=c1ccoc2nsc(=O)n12,-924.3568,aryne_299,O=c1c#coc2nsc(=O)n12,-923.0036,118.8967
arene_257,O=c1ccc2oc(=O)cnc2[nH]1,-603.6433,aryne_300,O=c1c#cc2oc(=O)cnc2[nH]1,-602.314,103.8993
arene_258,O=c1nccc2ccsc(=O)n12,-926.5401,aryne_301,O=c1nccc2c#csc(=O)n12,-925.2199,98.1889
arene_259,O=c1cnc2cccn2s1,-813.3034,aryne_302,O=c1cnc2cc#cn2s1,-811.9099,144.1853
arene_261,O=c1sn2ccncn2c1=O,-904.4215,aryne_304,O=c1sn2c#cncn2c1=O,-903.0677,119.2732
arene_262,O=c1ccoc2nc[nH]c(=O)c12,-603.6484,aryne_305,O=c1c#coc2nc[nH]c(=O)c12,-602.3034,113.7511
arene_263,O=c1[nH]c(=O)c2[nH]ccc(=O)c2o1,-678.8238,aryne_306,O=c1[nH]c(=O)c2[nH]c#cc(=O)c2o1,-677.4876,108.2291
arene_264,c1ccn2ccnc2c1,-379.4154,aryne_307,c1ccn2ccnc2c#1,-378.0839,105.2798
arene_264,c1ccn2ccnc2c1,-379.4154,aryne_308,c1ccc2nccn2c#1,-378.0683,115.0689
arene_264,c1ccn2ccnc2c1,-379.4154,aryne_309,c1nc2ccccn2c#1,-378.0173,147.0719
arene_265,O=c1ccoc2ocnc(=O)c12,-623.4571,aryne_310,O=c1c#coc2ocnc(=O)c12,-622.1086,115.9474
arene_266,O=c1ccc2c[nH]c(=O)c(=O)n2[nH]1,-658.921,aryne_311,O=c1c#cc2c[nH]c(=O)c(=O)n2[nH]1,-657.5917,103.8993
arene_267,O=c1[nH]c2ccoc2sc1=O,-908.3189,aryne_312,O=c1[nH]c2c#coc2sc1=O,-906.9097,154.0372
arene_268,O=c1ocnc2ccsc12,-833.2008,aryne_313,O=c1ocnc2c#csc12,-831.832,128.6859
arene_269,O=c1ncn2c(=O)cccc2s1,-926.5499,aryne_314,O=c1ncn2c(=O)c#ccc2s1,-925.2223,102.8325
arene_270,O=c1ccc2c(=O)oc(=O)[nH]c2[nH]1,-678.8459,aryne_315,O=c1c#cc2c(=O)oc(=O)[nH]c2[nH]1,-677.5131,106.0955
arene_271,O=c1cc2cc[nH]n2cn1,-470.5311,aryne_316,O=c1cc2c#c[nH]n2cn1,-469.138,143.9343
arene_272,O=c1cnn2cccc2[nH]1,-470.5586,aryne_317,O=c1cnn2c#ccc2[nH]1,-469.1612,146.6326
arene_273,O=c1oc(=O)c2sccoc1=2,-928.1546,aryne_318,O=c1oc(=O)c2sc#coc1=2,-926.8118,112.3706
arene_274,O=c1cc2ccoc(=O)c2no1,-623.4153,aryne_319,O=c1cc2c#coc(=O)c2no1,-622.0667,116.0102
arene_275,O=c1cnc2cc[nH]c(=O)c2[nH]1,-583.8253,aryne_320,O=c1cnc2c#c[nH]c(=O)c2[nH]1,-582.4763,116.2612
arene_276,O=c1cc2cccnn2c(=O)s1,-926.5134,aryne_321,O=c1cc2c#ccnn2c(=O)s1,-925.1799,106.5348
arene_277,O=c1ncc2[nH]ccoc=2c1=O,-603.5552,aryne_322,O=c1ncc2[nH]c#coc=2c1=O,-602.1901,126.3641
arene_278,O=c1[nH]c2c(=O)cc[nH]c2c(=O)o1,-678.8345,aryne_323,O=c1[nH]c2c(=O)c#c[nH]c2c(=O)o1,-677.4963,109.4841
arene_279,O=c1onnc2c(=O)occc12,-639.4222,aryne_324,O=c1onnc2c(=O)oc#cc12,-638.0634,122.4108
arene_280,O=c1ccc2occsc1=2,-817.0879,aryne_325,O=c1c#cc2occsc1=2,-815.7258,124.4816
arene_280,O=c1ccc2occsc1=2,-817.0879,aryne_326,O=c1ccc2oc#csc1=2,-815.7492,109.7978
arene_281,c1cn2[nH]ncsc-2n[nH]1,-826.606,aryne_327,c1[nH]nc2scn[nH]n-2c#1,-825.2841,99.2557
arene_282,c1cc2cc[nH]n2c1,-341.2917,aryne_328,c1cc2cc[nH]n2c#1,-339.8991,143.6206
arene_282,c1cc2cc[nH]n2c1,-341.2917,aryne_329,c1[nH]n2cccc2c#1,-339.9027,141.3615
arene_284,O=c1cccc[nH]1,-323.1449,aryne_331,O=c1c#ccc[nH]1,-321.8216,100.1342
arene_284,O=c1cccc[nH]1,-323.1449,aryne_332,O=c1ccc#c[nH]1,-321.7982,114.8179
arene_285,O=c1[nH]c(=O)n2nnccn2c1=O,-690.8934,aryne_333,O=c1[nH]c(=O)n2nnc#cn2c1=O,-689.5344,122.5363
arene_286,O=c1sc(=O)c2c(=O)cc[nH]c2s1,-1344.447,aryne_334,O=c1sc(=O)c2c(=O)c#c[nH]c2s1,-1343.1114,107.8526
arene_287,c1cn2oncsn2nn1,-862.3556,aryne_335,c1nnn2scnon2c#1,-860.9947,123.7285
arene_288,O=c1[nH]ccc2cncnc12,-508.6645,aryne_336,O=c1[nH]c#cc2cncnc12,-507.3195,113.7511
arene_289,O=c1cncc2cc[nH]n12,-470.5501,aryne_337,O=c1cncc2c#c[nH]n12,-469.1485,149.2682
arene_290,O=c1[nH]c2[nH]ccc(=O)c2c(=O)o1,-678.8209,aryne_338,O=c1[nH]c2[nH]c#cc(=O)c2c(=O)o1,-677.4858,107.5388
arene_291,O=c1nncc2occn12,-506.3939,aryne_339,O=c1nncc2oc#cn12,-504.9641,166.9639
arene_292,O=c1cc2ccccn2c(=O)s1,-910.5253,aryne_340,O=c1cc2c#cccn2c(=O)s1,-909.1933,105.5935
arene_292,O=c1cc2ccccn2c(=O)s1,-910.5253,aryne_341,O=c1cc2ccc#cn2c(=O)s1,-909.1749,117.1397
arene_293,c1ccc2occc2c1,-383.2345,aryne_342,c1cc2ccoc2cc#1,-381.9011,106.472
arene_293,c1ccc2occc2c1,-383.2345,aryne_343,c1ccc2occc2c#1,-381.9026,105.5308
arene_293,c1ccc2occc2c1,-383.2345,aryne_344,c1ccc2ccoc2c#1,-381.9036,104.9033
arene_293,c1ccc2occc2c1,-383.2345,aryne_345,c1oc2ccccc2c#1,-381.8287,151.9037
arene_294,c1cc2[nH]nnc2nn1,-427.4101,aryne_346,c1nnc2nn[nH]c2c#1,-426.0732,108.6683
arene_295,O=c1nnn2cc[nH]c(=O)n12,-577.7114,aryne_347,O=c1nnn2c#c[nH]c(=O)n12,-576.3442,127.6818
arene_298,O=c1[nH]ccn2c(=O)occ12,-565.5926,aryne_350,O=c1[nH]c#cn2c(=O)occ12,-564.2257,127.4936
arene_299,O=c1nnc2sccoc1=2,-849.0924,aryne_351,O=c1nnc2sc#coc1=2,-847.7502,111.9941
arene_300,O=c1[nH]n2sccc(=O)n2c(=O)c1=O,-1092.7555,aryne_352,O=c1[nH]n2sc#cc(=O)n2c(=O)c1=O,-1091.4387,96.0554
arene_301,O=c1[nH]n2c(=O)ccnc2sc1=O,-1017.6953,aryne_353,O=c1[nH]n2c(=O)c#cnc2sc1=O,-1016.3613,106.8485
arene_302,O=c1cc[nH]n2c(=O)scc12,-888.4576,aryne_354,O=c1c#c[nH]n2c(=O)scc12,-887.1223,107.6643
arene_303,c1coc2c[nH]nnn-2[nH]1,-503.6595,aryne_355,c1[nH]n2nn[nH]cc-2oc#1,-502.3009,122.2853
arene_304,O=c1nnc2c(=O)ccsc2o1,-962.3443,aryne_356,O=c1nnc2c(=O)c#csc2o1,-961.0314,93.6081
arene_306,c1cnc2cn[nH]c2c1,-395.4275,aryne_358,c1cc2[nH]ncc2nc#1,-394.0911,108.3546
arene_306,c1cnc2cn[nH]c2c1,-395.4275,aryne_359,c1cnc2cn[nH]c2c#1,-394.0991,103.3345
arene_307,O=c1oc(=O)c2ccc(=O)sc2o1,-1041.4027,aryne_360,O=c1oc(=O)c2c#cc(=O)sc2o1,-1040.0839,97.3104
arene_308,O=c1ccn2c(=O)c(=O)sc(=O)n2o1,-1112.6089,aryne_361,O=c1c#cn2c(=O)c(=O)sc(=O)n2o1,-1111.2645,113.3746
arene_309,O=c1ccn2occc(=O)c2c1,-587.5199,aryne_362,O=c1c#cn2occc(=O)c2c1,-586.1888,105.0288
arene_309,O=c1ccn2occc(=O)c2c1,-587.5199,aryne_363,O=c1ccn2oc#cc(=O)c2c1,-586.1762,112.9354
arene_310,O=c1cnn2ccocc-2c1=O,-603.5398,aryne_364,O=c1cnn2c#cocc-2c1=O,-602.1653,132.2627
arene_311,O=c1nc2c(=O)occn2c(=O)[nH]1,-694.8403,aryne_365,O=c1nc2c(=O)oc#cn2c(=O)[nH]1,-693.4652,132.6392
arene_312,c1nsn2sccn2s1,-1474.0634,aryne_366,c1sn2sncsn2c#1,-1472.7223,111.3039
arene_313,O=c1ccc(=O)n2cconc1-2,-603.5384,aryne_367,O=c1c#cc(=O)n2cconc1-2,-602.2179,98.3772
arene_313,O=c1ccc(=O)n2cconc1-2,-603.5384,aryne_368,O=c1ccc(=O)n2c#conc1-2,-602.1681,129.6271
arene_314,O=c1cn[nH]c2cc[nH]c(=O)c12,-583.7837,aryne_369,O=c1cn[nH]c2c#c[nH]c(=O)c12,-582.4409,112.3706
arene_315,O=c1nccc2sccn12,-813.3475,aryne_370,O=c1nccc2sc#cn12,-811.9593,140.8595
arene_316,O=c1ccn2cnnnc2c1,-524.575,aryne_371,O=c1c#cn2cnnnc2c1,-523.2404,107.2251
arene_317,c1con2nnscc-2[nH]1,-846.4162,aryne_372,c1[nH]c2csnnn-2oc#1,-845.0461,129.5016
arene_318,c1cc2cnccn2c1,-379.4006,aryne_373,c1cc2cnccn2c#1,-378.002,147.3856
arene_318,c1cc2cnccn2c1,-379.4006,aryne_374,c1ncc2cccn2c#1,-378.0516,116.2612
arene_319,O=c1ccn2c(=O)[nH]cnc2n1,-599.8431,aryne_375,O=c1c#cn2c(=O)[nH]cnc2n1,-598.5049,109.4841
arene_320,O=c1nnc2cccnc2[nH]1,-524.6508,aryne_376,O=c1nnc2c#ccnc2[nH]1,-523.3116,110.1116
arene_320,O=c1nnc2cccnc2[nH]1,-524.6508,aryne_377,O=c1nnc2cc#cnc2[nH]1,-523.3086,111.9941
arene_321,O=c1cnc2c(=O)ccsc2o1,-946.3655,aryne_378,O=c1cnc2c(=O)c#csc2o1,-945.053,93.3571
arene_323,c1cc2[nH]nnc2[nH]1,-373.3504,aryne_380,c1[nH]c2nn[nH]c2c#1,-371.9555,145.0638
arene_324,O=c1ncc2nccnc2o1,-544.5148,aryne_381,O=c1ncc2nc#cnc2o1,-543.1427,130.7566
arene_325,O=c1cc[nH]c2ccoc12,-474.3924,aryne_382,O=c1c#c[nH]c2ccoc12,-473.0601,105.7818
arene_325,O=c1cc[nH]c2ccoc12,-474.3924,aryne_383,O=c1cc[nH]c2c#coc12,-472.9875,151.3389
arene_326,O=c1ccc2c(=O)[nH]ccc2s1,-910.5466,aryne_384,O=c1c#cc2c(=O)[nH]ccc2s1,-909.2335,93.7336
arene_326,O=c1ccc2c(=O)[nH]ccc2s1,-910.5466,aryne_385,O=c1ccc2c(=O)[nH]c#cc2s1,-909.1993,115.1944
arene_327,O=c1ccn2ncccc2n1,-508.6102,aryne_386,O=c1c#cn2ncccc2n1,-507.2759,107.0368
arene_327,O=c1ccn2ncccc2n1,-508.6102,aryne_387,O=c1ccn2ncc#cc2n1,-507.2775,106.0328
arene_328,O=c1cc2c(=O)occc2cs1,-930.3576,aryne_388,O=c1cc2c(=O)oc#cc2cs1,-929.0079,116.7004
arene_329,O=c1onc2ncccn2c1=O,-619.5939,aryne_389,O=c1onc2ncc#cn2c1=O,-618.2414,118.4575
arene_330,O=c1[nH]cc2c(=O)occn2c1=O,-678.7936,aryne_390,O=c1[nH]cc2c(=O)oc#cn2c1=O,-677.4222,130.3174
arene_332,O=c1cnoc2c(=O)[nH]ccc12,-603.5834,aryne_392,O=c1cnoc2c(=O)[nH]c#cc12,-602.2311,118.332
arene_333,O=c1ncc2occc2[nH]1,-490.4264,aryne_393,O=c1ncc2oc#cc2[nH]1,-489.0176,153.7862
arene_334,c1cn2[nH]nnsc-2c[nH]1,-826.5856,aryne_394,c1[nH]cc2snn[nH]n-2c#1,-825.2645,98.7537
arene_338,O=c1nnc(=O)c2sccsc1=2,-1285.2256,aryne_398,O=c1nnc(=O)c2sc#csc1=2,-1283.918,90.2823
arene_339,O=c1sncc2cccn12,-813.3357,aryne_399,O=c1sncc2cc#cn12,-811.9349,148.7662
arene_340,O=c1ccc2noc(=O)n2s1,-924.3015,aryne_400,O=c1c#cc2noc(=O)n2s1,-922.9829,97.1849
arene_341,O=c1ccc2noc(=O)cc2[nH]1,-603.5955,aryne_401,O=c1c#cc2noc(=O)cc2[nH]1,-602.2655,104.3385
arene_342,O=c1[nH]ccn2[nH]nnon12,-594.7581,aryne_402,O=c1[nH]c#cn2[nH]nnon12,-593.4153,112.3706
arene_343,c1c[nH]n2nnncn2[nH]1,-499.7575,aryne_403,c1[nH]n2cnnnn2[nH]c#1,-498.4346,99.8832
arene_344,O=c1sccn2[nH]cnsn12,-1244.5322,aryne_404,O=c1sc#cn2[nH]cnsn12,-1243.1996,105.97
arene_345,O=c1ncc2ccnnc2o1,-544.4757,aryne_405,O=c1ncc2c#cnnc2o1,-543.1313,113.3746
arene_346,O=c1cnnc2ccon12,-506.3493,aryne_406,O=c1cnnc2c#con12,-504.9359,156.6728
arene_347,O=c1ccn2nccc2o1,-490.4085,aryne_407,O=c1c#cn2nccc2o1,-489.0599,116.0102
arene_348,O=c1ccc2nonc2[nH]1,-506.3802,aryne_408,O=c1c#cc2nonc2[nH]1,-505.0491,105.0288
arene_349,O=c1nncc2ccsn12,-829.3057,aryne_409,O=c1nncc2c#csn12,-827.9389,127.4308
arene_350,O=c1[nH]c2[nH]ccc2oc1=O,-565.5752,aryne_410,O=c1[nH]c2[nH]c#cc2oc1=O,-564.1785,146.1934
arene_351,O=c1ccc2[nH]c(=O)ncc2[nH]1,-583.8168,aryne_411,O=c1c#cc2[nH]c(=O)ncc2[nH]1,-582.4899,102.3932
arene_352,O=c1cccn[nH]1,-339.1412,aryne_412,O=c1c#ccn[nH]1,-337.8183,99.8832
arene_353,O=c1cnnc2ccsc(=O)n12,-942.5269,aryne_413,O=c1cnnc2c#csc(=O)n12,-941.2042,99.7577
arene_354,c1csn2cnscc-2o1,-1173.238,aryne_414,c1oc2csncn-2sc#1,-1171.9022,107.9781
arene_355,O=c1c(=O)n2[nH]ccsn2c1=O,-979.5322,aryne_415,O=c1c(=O)n2[nH]c#csn2c1=O,-978.2135,97.2477
arene_356,O=c1ccc2ncc(=O)sc2[nH]1,-926.552,aryne_416,O=c1c#cc2ncc(=O)sc2[nH]1,-925.2243,102.8952
arene_357,O=c1cc2ccc(=O)sc2co1,-930.3527,aryne_417,O=c1cc2c#cc(=O)sc2co1,-929.0428,91.7256
arene_358,O=c1[nH]c2ccc(=O)sc2[nH]1,-888.5125,aryne_418,O=c1[nH]c2c#cc(=O)sc2[nH]1,-887.2005,93.0434
arene_359,O=c1ccn2sc(=O)oc2c1,-908.3121,aryne_419,O=c1c#cn2sc(=O)oc2c1,-906.9781,106.8485
arene_360,O=c1c(=O)c(=O)n2c(=O)ccnc2c1=O,-790.7215,aryne_420,O=c1c(=O)c(=O)n2c(=O)c#cnc2c1=O,-789.3884,106.2838
arene_362,O=c1nnsc2cc[nH]c(=O)c12,-942.5237,aryne_422,O=c1nnsc2c#c[nH]c(=O)c12,-941.1766,115.0689
arene_364,O=c1oc2c(=O)ccsc2s1,-1251.0852,aryne_424,O=c1oc2c(=O)c#csc2s1,-1249.7728,93.2944
arene_365,O=c1oncc2occc12,-510.2116,aryne_425,O=c1oncc2oc#cc12,-508.7932,159.8103
arene_366,O=c1c(=O)c2cc[nH]c2c1=O,-548.3168,aryne_426,O=c1c(=O)c2c#c[nH]c2c1=O,-546.9139,150.0839
arene_368,O=c1ccoc2ncnc(=O)n12,-619.6613,aryne_428,O=c1c#coc2ncnc(=O)n12,-618.3083,118.7712
arene_369,O=c1oc2sccsc=2c(=O)c1=O,-1364.2373,aryne_429,O=c1oc2sc#csc=2c(=O)c1=O,-1362.9251,93.1689
arene_371,O=c1ccn2c(=O)c(=O)nnn2o1,-710.6487,aryne_431,O=c1c#cn2c(=O)c(=O)nnn2o1,-709.2979,117.3907
arene_373,O=c1nnc2ccsc2s1,-1172.0656,aryne_433,O=c1nnc2c#csc2s1,-1170.6974,128.3094
arene_374,c1nnc2cc[nH]c2n1,-411.4337,aryne_434,c1[nH]c2ncnnc2c#1,-410.0456,140.7968
arene_375,O=c1cc2occc(=O)c2co1,-607.4406,aryne_435,O=c1cc2oc#cc(=O)c2co1,-606.0977,112.4334
arene_376,O=c1cc[nH]n2[nH]cnsn12,-901.7532,aryne_436,O=c1c#c[nH]n2[nH]cnsn12,-900.4222,104.966
arene_377,O=c1ccc2coc(=O)nc2[nH]1,-603.6624,aryne_437,O=c1c#cc2coc(=O)nc2[nH]1,-602.3333,103.7738
arene_379,O=c1cc2c(=O)ccsn2c(=O)s1,-1344.4216,aryne_439,O=c1cc2c(=O)c#csn2c(=O)s1,-1343.1121,91.4746
arene_380,O=c1ncnc2ccccn12,-508.6625,aryne_440,O=c1ncnc2c#cccn12,-507.3277,107.3506
arene_380,O=c1ncnc2ccccn12,-508.6625,aryne_441,O=c1ncnc2ccc#cn12,-507.3074,120.089
arene_381,c1noc2sccsc=2[nH]1,-1173.2134,aryne_442,c1sc2[nH]cnoc=2sc#1,-1171.9007,93.4826
arene_383,O=c1nc2c(=O)[nH]ccc2cs1,-926.5441,aryne_444,O=c1nc2c(=O)[nH]c#cc2cs1,-925.2026,111.5549
arene_384,c1cn2snn[nH]n2cn1,-842.5666,aryne_445,c1ncn2[nH]nnsn2c#1,-841.2157,117.4535
arene_385,c1cn2ocnon2nn1,-539.3877,aryne_446,c1nnn2oncon2c#1,-538.0404,115.1944
arene_386,O=c1ncnc2cnccn12,-524.6736,aryne_447,O=c1ncnc2cnc#cn12,-523.3088,126.1758
arene_387,O=c1ccsn2c(=O)cnnc12,-942.4974,aryne_448,O=c1c#csn2c(=O)cnnc12,-941.1888,90.9098
arene_389,O=c1ccn2c(=O)c(=O)sn2o1,-999.3892,aryne_450,O=c1c#cn2c(=O)c(=O)sn2o1,-998.0416,115.3827
arene_390,O=c1cc[nH]c2snnc12,-829.3277,aryne_451,O=c1c#c[nH]c2snnc12,-827.9936,106.9113
arene_391,O=c1nnn2cccc2o1,-506.373,aryne_452,O=c1nnn2c#ccc2o1,-504.9765,146.0679
arene_393,O=c1[nH]c2c(=O)[nH]ccc2s1,-888.5383,aryne_454,O=c1[nH]c2c(=O)[nH]c#cc2s1,-887.1879,117.1397
arene_394,c1cc2ccon2n1,-377.1241,aryne_455,c1on2nccc2c#1,-375.7176,152.343
arene_395,O=c1nnc2cnccc2[nH]1,-524.6425,aryne_456,O=c1nnc2cnc#cc2[nH]1,-523.3142,103.2717
arene_396,O=c1cnnc2ccsn12,-829.3177,aryne_457,O=c1cnnc2c#csn12,-827.9512,127.2426
arene_397,O=c1cnc2c(=O)c(=O)ccc1=2,-586.3222,aryne_458,O=c1c#cc2c(=O)cnc=2c1=O,-584.9977,100.8872
arene_398,O=c1ccoc2snnc12,-849.1507,aryne_459,O=c1c#coc2snnc12,-847.8027,115.6337
arene_399,c1cnn2nncc2c1,-411.3932,aryne_460,c1cnn2nncc2c#1,-410.0583,107.4133
arene_401,O=c1occn2c(=O)nccc12,-603.6345,aryne_462,O=c1oc#cn2c(=O)nccc12,-602.2577,133.7059
arene_402,O=c1cc2c(=O)cc[nH]c2co1,-587.598,aryne_463,O=c1cc2c(=O)c#c[nH]c2co1,-586.2663,105.4053
arene_403,O=c1ccsc2cnoc(=O)c12,-946.3206,aryne_464,O=c1c#csc2cnoc(=O)c12,-945.0099,92.2276
