arene_id,arene_smiles,aryne_id,aryne_smiles
arene_2141,c1c[nH]c2sncsc=2[nH]1,aryne_2471,c1[nH]c2scnsc=2[nH]c#1
arene_2142,O=c1sccc2cccnc12,aryne_2472,O=c1sc#cc2cccnc12
arene_2142,O=c1sccc2cccnc12,aryne_2473,O=c1sccc2c#ccnc12
arene_2142,O=c1sccc2cccnc12,aryne_2474,O=c1sccc2cc#cnc12
arene_2143,O=c1ncc2occc(=O)c2o1,aryne_2475,O=c1ncc2oc#cc(=O)c2o1
arene_2144,O=c1cc[nH]c2nc[nH]c12,aryne_2476,O=c1c#c[nH]c2nc[nH]c12
arene_2145,O=c1ccoc2c(=O)sccc12,aryne_2477,O=c1c#coc2c(=O)sccc12
arene_2145,O=c1ccoc2c(=O)sccc12,aryne_2478,O=c1ccoc2c(=O)sc#cc12
arene_2146,O=c1ccn2c(=O)sccn2c1=O,aryne_2479,O=c1c#cn2c(=O)sccn2c1=O
arene_2146,O=c1ccn2c(=O)sccn2c1=O,aryne_2480,O=c1ccn2c(=O)sc#cn2c1=O
arene_2147,O=c1ccoc2occc(=O)c12,aryne_2481,O=c1c#coc2occc(=O)c12
arene_2148,O=c1cnn2[nH]ccon2[nH]1,aryne_2482,O=c1cnn2[nH]c#con2[nH]1
arene_2149,O=c1[nH]c(=O)n2sccn2c1=O,aryne_2483,O=c1[nH]c(=O)n2sc#cn2c1=O
arene_2150,c1cc2ncsc2o1,aryne_2484,c1oc2scnc2c#1
arene_2151,O=c1occc2cnoc(=O)c12,aryne_2485,O=c1oc#cc2cnoc(=O)c12
arene_2152,c1ncn2[nH]cc[nH]n2n1,aryne_2486,c1[nH]n2cncnn2[nH]c#1
arene_2153,O=c1cccc2nnncn12,aryne_2487,O=c1c#ccc2nnncn12
arene_2154,O=c1ccn2c(=O)oc(=O)n2[nH]1,aryne_2488,O=c1c#cn2c(=O)oc(=O)n2[nH]1
arene_2155,O=c1cnn2scc[nH]n2[nH]1,aryne_2489,O=c1cnn2sc#c[nH]n2[nH]1
arene_2156,O=c1sccc2ncccc12,aryne_2490,O=c1sc#cc2ncccc12
arene_2156,O=c1sccc2ncccc12,aryne_2491,O=c1sccc2nc#ccc12
arene_2156,O=c1sccc2ncccc12,aryne_2492,O=c1sccc2ncc#cc12
arene_2157,O=c1[nH]n2ccc(=O)n2oc1=O,aryne_2493,O=c1[nH]n2c#cc(=O)n2oc1=O
arene_2158,O=c1ccn2oc(=O)c(=O)on2c1=O,aryne_2494,O=c1c#cn2oc(=O)c(=O)on2c1=O
arene_2159,O=c1cccc2occn12,aryne_2495,O=c1c#ccc2occn12
arene_2159,O=c1cccc2occn12,aryne_2496,O=c1cccc2oc#cn12
arene_2160,O=c1cnn2occ[nH]n2o1,aryne_2497,O=c1cnn2oc#c[nH]n2o1
arene_2161,c1cn2cnnc2cn1,aryne_2498,c1ncc2nncn2c#1
arene_2162,O=c1cc2ccnnc2ns1,aryne_2499,O=c1cc2c#cnnc2ns1
arene_2163,O=c1oc(=O)c2ccncc2s1,aryne_2500,O=c1oc(=O)c2c#cncc2s1
arene_2164,O=c1oncn2occ[nH]n12,aryne_2501,O=c1oncn2oc#c[nH]n12
arene_2165,O=c1occc2ccnn12,aryne_2502,O=c1oc#cc2ccnn12
arene_2166,O=c1ccc2cnc(=O)oc2o1,aryne_2503,O=c1c#cc2cnc(=O)oc2o1
arene_2167,O=c1sccc2nnnnc12,aryne_2504,O=c1sc#cc2nnnnc12
arene_2168,c1cn2snn[nH]c-2no1,aryne_2505,c1onc2[nH]nnsn-2c#1
arene_2169,O=c1ccn2onn[nH]n2o1,aryne_2506,O=c1c#cn2onn[nH]n2o1
arene_2170,c1c[nH]n2[nH]cnn2[nH]1,aryne_2507,c1[nH]n2nc[nH]n2[nH]c#1
arene_2171,c1nn2occoc-2co1,aryne_2508,c1oc2cocnn-2oc#1
arene_2172,O=c1sc(=O)n2sccsn2s1,aryne_2509,O=c1sc(=O)n2sc#csn2s1
arene_2173,O=c1occc2nonc12,aryne_2510,O=c1oc#cc2nonc12
arene_2174,O=c1ncoc2ccoc(=O)c12,aryne_2511,O=c1ncoc2c#coc(=O)c12
arene_2175,O=c1[nH]n2scc[nH]n2s1,aryne_2512,O=c1[nH]n2sc#c[nH]n2s1
arene_2176,O=c1oc(=O)c2ncccc2o1,aryne_2513,O=c1oc(=O)c2nc#ccc2o1
arene_2176,O=c1oc(=O)c2ncccc2o1,aryne_2514,O=c1oc(=O)c2ncc#cc2o1
arene_2177,O=c1cnc(=O)c2sccoc1=2,aryne_2515,O=c1cnc(=O)c2sc#coc1=2
arene_2178,O=c1ocnn2sccon12,aryne_2516,O=c1ocnn2sc#con12
arene_2179,O=c1[nH]c(=O)n2ccocc-2c1=O,aryne_2517,O=c1[nH]c(=O)n2c#cocc-2c1=O
arene_2180,O=c1ccc2cccn2o1,aryne_2518,O=c1c#cc2cccn2o1
arene_2180,O=c1ccc2cccn2o1,aryne_2519,O=c1ccc2cc#cn2o1
arene_2181,O=c1nc[nH]c2ccncc12,aryne_2520,O=c1nc[nH]c2c#cncc12
arene_2182,O=c1cc[nH]c2ccsc12,aryne_2521,O=c1c#c[nH]c2ccsc12
arene_2182,O=c1cc[nH]c2ccsc12,aryne_2522,O=c1cc[nH]c2c#csc12
arene_2183,O=c1sccn2[nH]nc[nH]n12,aryne_2523,O=c1sc#cn2[nH]nc[nH]n12
arene_2184,O=c1ccoc2nnnn12,aryne_2524,O=c1c#coc2nnnn12
arene_2185,O=c1nnn2c(=O)cccc2o1,aryne_2525,O=c1nnn2c(=O)c#ccc2o1
arene_2186,c1cc[nH]c1,aryne_2526,c1cc[nH]c#1
arene_2187,O=c1[nH]nc2sccc(=O)n2c1=O,aryne_2527,O=c1[nH]nc2sc#cc(=O)n2c1=O
arene_2188,O=c1ccn2sncc2c1,aryne_2528,O=c1c#cn2sncc2c1
arene_2189,O=c1snnc2nccnc12,aryne_2529,O=c1snnc2nc#cnc12
arene_2190,O=c1nnc2c(=O)sccc2s1,aryne_2530,O=c1nnc2c(=O)sc#cc2s1
arene_2191,O=c1cc2c(=O)[nH]ccn2c(=O)[nH]1,aryne_2531,O=c1cc2c(=O)[nH]c#cn2c(=O)[nH]1
arene_2192,c1cc2nncnc2cn1,aryne_2532,c1ncc2ncnnc2c#1
arene_2193,O=c1on2[nH]ccon2sc1=O,aryne_2533,O=c1on2[nH]c#con2sc1=O
arene_2194,O=c1ccc2snc[nH]c=2c1=O,aryne_2534,O=c1c#cc2snc[nH]c=2c1=O
arene_2195,O=c1ccn2c(=O)c(=O)ncn2[nH]1,aryne_2535,O=c1c#cn2c(=O)c(=O)ncn2[nH]1
arene_2196,c1cn2snn[nH]n2[nH]1,aryne_2536,c1[nH]n2[nH]nnsn2c#1
arene_2197,O=c1ccc2c[nH]cc2o1,aryne_2537,O=c1c#cc2c[nH]cc2o1
arene_2198,O=c1oc2n[nH]ccn-2c1=O,aryne_2538,O=c1oc2n[nH]c#cn-2c1=O
arene_2199,O=c1on2occon2sc1=O,aryne_2539,O=c1on2oc#con2sc1=O
arene_2200,O=c1oc2ccsc(=O)c2o1,aryne_2540,O=c1oc2c#csc(=O)c2o1
arene_2201,O=c1[nH]n2occc(=O)n2c1=O,aryne_2541,O=c1[nH]n2oc#cc(=O)n2c1=O
arene_2202,O=c1cnn2ccc(=O)[nH]c2c1,aryne_2542,O=c1cnn2c#cc(=O)[nH]c2c1
arene_2203,O=c1[nH]ccc2cnccc12,aryne_2543,O=c1[nH]c#cc2cnccc12
arene_2203,O=c1[nH]ccc2cnccc12,aryne_2544,O=c1[nH]ccc2cnc#cc12
arene_2204,O=c1[nH]c(=O)c2cccnc2s1,aryne_2545,O=c1[nH]c(=O)c2c#ccnc2s1
arene_2204,O=c1[nH]c(=O)c2cccnc2s1,aryne_2546,O=c1[nH]c(=O)c2cc#cnc2s1
arene_2205,O=c1ccsn2c(=O)nncc12,aryne_2547,O=c1c#csn2c(=O)nncc12
arene_2206,O=c1ncn2sccc(=O)n2c1=O,aryne_2548,O=c1ncn2sc#cc(=O)n2c1=O
arene_2207,O=c1on2occsn2sc1=O,aryne_2549,O=c1on2oc#csn2sc1=O
arene_2208,O=c1cnc(=O)c2c(=O)ccc1=2,aryne_2550,O=c1c#cc2c(=O)cnc(=O)c1=2
arene_2209,O=c1[nH]ccn2sccon12,aryne_2551,O=c1[nH]c#cn2sccon12
arene_2209,O=c1[nH]ccn2sccon12,aryne_2552,O=c1[nH]ccn2sc#con12
arene_2210,O=c1nc2ncccc2c[nH]1,aryne_2553,O=c1nc2ncc#cc2c[nH]1
arene_2211,O=c1cc[nH]c2onnc12,aryne_2554,O=c1c#c[nH]c2onnc12
arene_2212,O=c1ncc2csccn1-2,aryne_2555,O=c1ncc2csc#cn1-2
arene_2213,c1cc2[nH]cnc2cn1,aryne_2556,c1ncc2nc[nH]c2c#1
arene_2214,O=c1cc2ccoc(=O)c2ns1,aryne_2557,O=c1cc2c#coc(=O)c2ns1
arene_2215,O=c1cnon2c(=O)ccnc12,aryne_2558,O=c1cnon2c(=O)c#cnc12
arene_2216,O=c1onc2sccn2c1=O,aryne_2559,O=c1onc2sc#cn2c1=O
arene_2217,O=c1snnn2[nH]cc[nH]n12,aryne_2560,O=c1snnn2[nH]c#c[nH]n12
arene_2218,O=c1[nH]ncc2cnccc12,aryne_2561,O=c1[nH]ncc2cnc#cc12
arene_2219,O=c1nc2occn2c(=O)s1,aryne_2562,O=c1nc2oc#cn2c(=O)s1
arene_2220,c1nsc2occsc=2[nH]1,aryne_2563,c1oc2snc[nH]c=2sc#1
arene_2221,O=c1nnc2c(=O)sccc2o1,aryne_2564,O=c1nnc2c(=O)sc#cc2o1
arene_2222,O=c1ccn2[nH]nnn2c1=O,aryne_2565,O=c1c#cn2[nH]nnn2c1=O
arene_2223,O=c1ccc2[nH]c(=O)nnc2[nH]1,aryne_2566,O=c1c#cc2[nH]c(=O)nnc2[nH]1
arene_2224,O=c1cc[nH]c2ncnc(=O)n12,aryne_2567,O=c1c#c[nH]c2ncnc(=O)n12
arene_2225,O=c1ccc2nnnn2o1,aryne_2568,O=c1c#cc2nnnn2o1
arene_2226,O=c1sc2coccn-2c1=O,aryne_2569,O=c1sc2coc#cn-2c1=O
arene_2227,O=c1nnn2occsn2[nH]1,aryne_2570,O=c1nnn2oc#csn2[nH]1
arene_2228,O=c1nc2c(=O)occn2c(=O)o1,aryne_2571,O=c1nc2c(=O)oc#cn2c(=O)o1
arene_2229,O=c1ccc2n[nH]c(=O)c(=O)n2s1,aryne_2572,O=c1c#cc2n[nH]c(=O)c(=O)n2s1
arene_2230,O=c1ccn2[nH]nnon2[nH]1,aryne_2573,O=c1c#cn2[nH]nnon2[nH]1
arene_2231,c1csn2cconc-2[nH]1,aryne_2574,c1[nH]c2noccn-2sc#1
arene_2231,c1csn2cconc-2[nH]1,aryne_2575,c1onc2[nH]ccsn-2c#1
arene_2232,O=c1ccon2[nH]cnon12,aryne_2576,O=c1c#con2[nH]cnon12
arene_2233,O=c1ncn2occc2n1,aryne_2577,O=c1ncn2oc#cc2n1
arene_2234,O=c1oc2cccc(=O)n2sc1=O,aryne_2578,O=c1oc2cc#cc(=O)n2sc1=O
arene_2235,O=c1ncn2c(=O)ccc(=O)n2s1,aryne_2579,O=c1ncn2c(=O)c#cc(=O)n2s1
arene_2236,O=c1nncc2cc[nH]c(=O)n12,aryne_2580,O=c1nncc2c#c[nH]c(=O)n12
arene_2237,O=c1cnc(=O)n2ccsnc1-2,aryne_2581,O=c1cnc(=O)n2c#csnc1-2
arene_2238,O=c1ccn2oc(=O)nnc2c1,aryne_2582,O=c1c#cn2oc(=O)nnc2c1
arene_2239,O=c1on2ccnnn2c(=O)c1=O,aryne_2583,O=c1on2c#cnnn2c(=O)c1=O
arene_2240,O=c1nc2[nH]ccn2c(=O)o1,aryne_2584,O=c1nc2[nH]c#cn2c(=O)o1
arene_2241,O=c1ccn2cncnn12,aryne_2585,O=c1c#cn2cncnn12
arene_2242,O=c1ccc2c(=O)[nH]c(=O)c=2c1=O,aryne_2586,O=c1c#cc2c(=O)[nH]c(=O)c=2c1=O
arene_2243,O=c1cc[nH]n2nnnc12,aryne_2587,O=c1c#c[nH]n2nnnc12
arene_2244,O=c1ncc2cc[nH]c(=O)c2o1,aryne_2588,O=c1ncc2c#c[nH]c(=O)c2o1
arene_2245,O=c1cc[nH]n2cnnc12,aryne_2589,O=c1c#c[nH]n2cnnc12
arene_2246,c1c[nH]n2cn[nH]nc-2[nH]1,aryne_2590,c1[nH]c2n[nH]ncn-2[nH]c#1
arene_2247,O=c1ccn2[nH]c(=O)oc2c1,aryne_2591,O=c1c#cn2[nH]c(=O)oc2c1
arene_2248,O=c1[nH]c2nccc(=O)n2[nH]1,aryne_2592,O=c1[nH]c2nc#cc(=O)n2[nH]1
arene_2249,O=c1ccn2c(=O)oncc2c1,aryne_2593,O=c1c#cn2c(=O)oncc2c1
arene_2250,O=c1cc2occsc-2c1,aryne_2594,O=c1cc2oc#csc-2c1
arene_2251,O=c1ccc2cscnn-2c1=O,aryne_2595,O=c1c#cc2cscnn-2c1=O
arene_2252,O=c1ccn2c(=O)c(=O)on2o1,aryne_2596,O=c1c#cn2c(=O)c(=O)on2o1
arene_2253,c1cc2occn2c1,aryne_2597,c1cc2occn2c#1
arene_2253,c1cc2occn2c1,aryne_2598,c1oc2cccn2c#1
arene_2254,O=c1nc2scc[nH]n-2c1=O,aryne_2599,O=c1nc2sc#c[nH]n-2c1=O
arene_2255,O=c1[nH]cnc2ccoc(=O)c12,aryne_2600,O=c1[nH]cnc2c#coc(=O)c12
arene_2256,O=c1ncc2[nH]ccc(=O)c2o1,aryne_2601,O=c1ncc2[nH]c#cc(=O)c2o1
arene_2257,O=c1ncc2c[nH]ccn1-2,aryne_2602,O=c1ncc2c[nH]c#cn1-2
arene_2258,c1cnc2sncc2n1,aryne_2603,c1nc2cnsc2nc#1
arene_2259,O=c1ccc2c(=O)ccsc2[nH]1,aryne_2604,O=c1c#cc2c(=O)ccsc2[nH]1
arene_2259,O=c1ccc2c(=O)ccsc2[nH]1,aryne_2605,O=c1ccc2c(=O)c#csc2[nH]1
arene_2260,O=c1ncc2c(=O)occc2o1,aryne_2606,O=c1ncc2c(=O)oc#cc2o1
arene_2261,O=c1ncc2sccsc=2c1=O,aryne_2607,O=c1ncc2sc#csc=2c1=O
arene_2262,c1cc2cn[nH]c2cn1,aryne_2608,c1ncc2[nH]ncc2c#1
arene_2263,O=c1[nH]c2[nH]cc[nH]c=2c1=O,aryne_2609,O=c1[nH]c2[nH]c#c[nH]c=2c1=O
arene_2264,O=c1[nH]c(=O)n2ccccn12,aryne_2610,O=c1[nH]c(=O)n2ccc#cn12
arene_2265,c1csc2snn[nH]c=2[nH]1,aryne_2611,c1[nH]c2[nH]nnsc=2sc#1
arene_2266,O=c1ncc2cccc(=O)n2o1,aryne_2612,O=c1ncc2cc#cc(=O)n2o1
arene_2267,c1cnn2onn[nH]n2c1,aryne_2613,c1cnn2onn[nH]n2c#1
arene_2268,O=c1nnc2cc[nH]c(=O)c2[nH]1,aryne_2614,O=c1nnc2c#c[nH]c(=O)c2[nH]1
arene_2269,O=c1cc2[nH]cc[nH]n-2c1=O,aryne_2615,O=c1cc2[nH]c#c[nH]n-2c1=O
arene_2270,O=c1cnn2cccnn12,aryne_2616,O=c1cnn2c#ccnn12
arene_2271,O=c1cnn2c(=O)cc[nH]c2n1,aryne_2617,O=c1cnn2c(=O)c#c[nH]c2n1
arene_2272,c1cnn2[nH]cc[nH]n2n1,aryne_2618,c1[nH]n2nccnn2[nH]c#1
arene_2273,O=c1onnn2[nH]cc[nH]n12,aryne_2619,O=c1onnn2[nH]c#c[nH]n12
arene_2274,O=c1ccn2cc[nH]nc1-2,aryne_2620,O=c1c#cn2cc[nH]nc1-2
arene_2274,O=c1ccn2cc[nH]nc1-2,aryne_2621,O=c1ccn2c#c[nH]nc1-2
arene_2275,O=c1nc2c(=O)ccsc2no1,aryne_2622,O=c1nc2c(=O)c#csc2no1
arene_2276,c1cn2nncc2cn1,aryne_2623,c1ncc2cnnn2c#1
arene_2277,O=c1[nH]c(=O)n2ccsn2c1=O,aryne_2624,O=c1[nH]c(=O)n2c#csn2c1=O
arene_2278,O=c1ccc2c(=O)oc(=O)c(=O)c=2c1=O,aryne_2625,O=c1c#cc2c(=O)oc(=O)c(=O)c=2c1=O
arene_2279,O=c1cc2ccncn2c(=O)o1,aryne_2626,O=c1cc2c#cncn2c(=O)o1
arene_2280,O=c1ccc2c(=O)sc(=O)[nH]c2s1,aryne_2627,O=c1c#cc2c(=O)sc(=O)[nH]c2s1
arene_2281,O=c1nnoc2c(=O)sccc12,aryne_2628,O=c1nnoc2c(=O)sc#cc12
arene_2282,O=c1ccc2nnc(=O)oc2[nH]1,aryne_2629,O=c1c#cc2nnc(=O)oc2[nH]1
arene_2283,c1nnn2[nH]cc[nH]n2n1,aryne_2630,c1[nH]n2ncnnn2[nH]c#1
arene_2284,O=c1occc2snnc12,aryne_2631,O=c1oc#cc2snnc12
arene_2285,c1n[nH]c2nsccn-2[nH]1,aryne_2632,c1snc2[nH]nc[nH]n-2c#1
arene_2286,N=c1nc2ccccc2c[nH]1,aryne_2633,N=c1nc2c#cccc2c[nH]1
arene_2286,N=c1nc2ccccc2c[nH]1,aryne_2634,N=c1nc2ccc#cc2c[nH]1
arene_2287,c1cc2cncnc2nn1,aryne_2635,c1nnc2ncncc2c#1
arene_2288,O=c1nc2ccc(=O)n-2c1=O,aryne_2636,O=c1nc2c#cc(=O)n-2c1=O
arene_2289,O=c1nc2c(=O)ccc(=O)c-2n1,aryne_2637,O=c1nc2c(=O)c#cc(=O)c-2n1
arene_2290,O=c1ccsn2cncc12,aryne_2638,O=c1c#csn2cncc12
arene_2291,O=c1ccc2scnc(=O)c2o1,aryne_2639,O=c1c#cc2scnc(=O)c2o1
arene_2292,O=c1[nH]c2sccsc=2c(=O)c1=O,aryne_2640,O=c1[nH]c2sc#csc=2c(=O)c1=O
arene_2293,c1cnn2ccnc2c1,aryne_2641,c1cnn2ccnc2c#1
arene_2293,c1cnn2ccnc2c1,aryne_2642,c1nc2cccnn2c#1
arene_2294,O=c1[nH]n2cconc-2c(=O)c1=O,aryne_2643,O=c1[nH]n2c#conc-2c(=O)c1=O
arene_2295,c1cc2ccnnc2nn1,aryne_2644,c1nnc2nnccc2c#1
arene_2296,c1cn[nH]c1,aryne_2645,c1cn[nH]c#1
arene_2297,O=c1ccc2coc(=O)c(=O)n2o1,aryne_2646,O=c1c#cc2coc(=O)c(=O)n2o1
arene_2298,O=c1cnsn2sccon12,aryne_2647,O=c1cnsn2sc#con12
arene_2299,O=c1nnc2[nH]ccoc1=2,aryne_2648,O=c1nnc2[nH]c#coc1=2
arene_2300,O=c1nnn2cc[nH]cc-2c1=O,aryne_2649,O=c1nnn2c#c[nH]cc-2c1=O
arene_2301,O=c1ncc2nnccc2s1,aryne_2650,O=c1ncc2nnc#cc2s1
arene_2302,O=c1sc(=O)n2ncccn2c1=O,aryne_2651,O=c1sc(=O)n2ncc#cn2c1=O
arene_2303,O=c1cnn2occn2c1=O,aryne_2652,O=c1cnn2oc#cn2c1=O
arene_2304,O=c1ccc2[nH]ncc(=O)c2[nH]1,aryne_2653,O=c1c#cc2[nH]ncc(=O)c2[nH]1
arene_2305,c1nn2[nH]cc[nH]c-2n[nH]1,aryne_2654,c1[nH]c2n[nH]cnn-2[nH]c#1
arene_2306,O=c1cnn2nnccn2c1=O,aryne_2655,O=c1cnn2nnc#cn2c1=O
arene_2307,O=c1nc2ccc(=O)oc2c[nH]1,aryne_2656,O=c1nc2c#cc(=O)oc2c[nH]1
arene_2308,O=c1[nH]n2sccon2sc1=O,aryne_2657,O=c1[nH]n2sc#con2sc1=O
arene_2309,c1ccc2cocc2c1,aryne_2658,c1ccc2cocc2c#1
arene_2310,c1nnn2scc[nH]n2n1,aryne_2659,c1[nH]n2ncnnn2sc#1
arene_2311,O=c1ncn2ccsnc1-2,aryne_2660,O=c1ncn2c#csnc1-2
arene_2312,O=c1nnc2[nH]cc[nH]c=2c1=O,aryne_2661,O=c1nnc2[nH]c#c[nH]c=2c1=O
arene_2313,O=c1scnc2ncccc12,aryne_2662,O=c1scnc2nc#ccc12
arene_2313,O=c1scnc2ncccc12,aryne_2663,O=c1scnc2ncc#cc12
arene_2314,O=c1ccc(=O)c2c(=O)c(=O)c(=O)sc1=2,aryne_2664,O=c1c#cc(=O)c2c(=O)c(=O)c(=O)sc1=2
arene_2315,c1coc2ocnsc=2[nH]1,aryne_2665,c1[nH]c2sncoc=2oc#1
arene_2316,c1ccc2scnc2c1,aryne_2666,c1cc2ncsc2cc#1
arene_2316,c1ccc2scnc2c1,aryne_2667,c1ccc2scnc2c#1
arene_2316,c1ccc2scnc2c1,aryne_2668,c1ccc2ncsc2c#1
arene_2317,O=c1sc(=O)c2cccn2s1,aryne_2669,O=c1sc(=O)c2cc#cn2s1
arene_2318,c1cnc2[nH]ccc2c1,aryne_2670,c1cc2cc[nH]c2nc#1
arene_2318,c1cnc2[nH]ccc2c1,aryne_2671,c1cnc2[nH]ccc2c#1
arene_2318,c1cnc2[nH]ccc2c1,aryne_2672,c1[nH]c2ncccc2c#1
arene_2319,O=c1nnn2occc(=O)n2c1=O,aryne_2673,O=c1nnn2oc#cc(=O)n2c1=O
arene_2320,O=c1ncn2cc[nH]n12,aryne_2674,O=c1ncn2c#c[nH]n12
arene_2321,c1cn2oncoc-2co1,aryne_2675,c1occ2ocnon-2c#1
arene_2322,O=c1[nH]ncn2cccc12,aryne_2676,O=c1[nH]ncn2c#ccc12
arene_2323,O=c1nc2sccc2no1,aryne_2677,O=c1nc2sc#cc2no1
arene_2324,O=c1[nH]ccc2[nH]nnc12,aryne_2678,O=c1[nH]c#cc2[nH]nnc12
arene_2325,c1cc2cncn2cn1,aryne_2679,c1ncn2cncc2c#1
arene_2326,O=c1ccc2nc[nH]c(=O)c2s1,aryne_2680,O=c1c#cc2nc[nH]c(=O)c2s1
arene_2327,O=c1ccn2scnc(=O)n2c1=O,aryne_2681,O=c1c#cn2scnc(=O)n2c1=O
arene_2328,O=c1ccn2c(=O)c(=O)occ2[nH]1,aryne_2682,O=c1c#cn2c(=O)c(=O)occ2[nH]1
arene_2329,O=c1[nH]ccc2[nH]ncc12,aryne_2683,O=c1[nH]c#cc2[nH]ncc12
arene_2330,O=c1ccn2occon2o1,aryne_2684,O=c1c#cn2occon2o1
arene_2330,O=c1ccn2occon2o1,aryne_2685,O=c1ccn2oc#con2o1
arene_2331,O=c1nccc2ccsn12,aryne_2686,O=c1nccc2c#csn12
arene_2332,c1cc2[nH]cnn2c1,aryne_2687,c1cc2[nH]cnn2c#1
arene_2333,c1ccc(-c2ccccc2)cc1,aryne_2688,c1ccc(-c2ccccc2)cc#1
arene_2333,c1ccc(-c2ccccc2)cc1,aryne_2689,c1cccc(-c2ccccc2)c#1
arene_2334,O=c1nnc2sccoc=2c1=O,aryne_2690,O=c1nnc2sc#coc=2c1=O
arene_2335,O=c1scc2ccncn12,aryne_2691,O=c1scc2c#cncn12
arene_2336,O=c1ccnno1,aryne_2692,O=c1c#cnno1
arene_2337,O=c1[nH]c2c(=O)cc[nH]c2c(=O)s1,aryne_2693,O=c1[nH]c2c(=O)c#c[nH]c2c(=O)s1
arene_2338,O=c1oc(=O)n2ccscc1-2,aryne_2694,O=c1oc(=O)n2c#cscc1-2
arene_2339,O=c1cnn2occc(=O)c2n1,aryne_2695,O=c1cnn2oc#cc(=O)c2n1
arene_2340,O=c1cnn2occc2c1,aryne_2696,O=c1cnn2oc#cc2c1
arene_2341,O=c1ccn2ccncn12,aryne_2697,O=c1c#cn2ccncn12
arene_2341,O=c1ccn2ccncn12,aryne_2698,O=c1ccn2c#cncn12
arene_2342,O=c1ccsc2c(=O)nn[nH]c12,aryne_2699,O=c1c#csc2c(=O)nn[nH]c12
arene_2343,O=c1ccn2ocnon2o1,aryne_2700,O=c1c#cn2ocnon2o1
arene_2344,O=c1nc2[nH]ccc2cs1,aryne_2701,O=c1nc2[nH]c#cc2cs1
arene_2345,O=c1ccn2sccon2[nH]1,aryne_2702,O=c1c#cn2sccon2[nH]1
arene_2345,O=c1ccn2sccon2[nH]1,aryne_2703,O=c1ccn2sc#con2[nH]1
arene_2346,O=c1sccc2nonc12,aryne_2704,O=c1sc#cc2nonc12
arene_2347,O=c1nnn2cccnn2c1=O,aryne_2705,O=c1nnn2c#ccnn2c1=O
arene_2348,O=c1ccc2ncc(=O)oc2o1,aryne_2706,O=c1c#cc2ncc(=O)oc2o1
arene_2349,O=c1ccsc2[nH]ncc12,aryne_2707,O=c1c#csc2[nH]ncc12
arene_2350,O=c1oc(=O)c2occc2s1,aryne_2708,O=c1oc(=O)c2oc#cc2s1
arene_2351,O=c1c(=O)c2nccc(=O)n2c1=O,aryne_2709,O=c1c(=O)c2nc#cc(=O)n2c1=O
arene_2352,c1cn2[nH]ncsc-2cs1,aryne_2710,c1scc2scn[nH]n-2c#1
arene_2353,O=c1ccn2[nH]c(=O)nnc2n1,aryne_2711,O=c1c#cn2[nH]c(=O)nnc2n1
arene_2354,O=c1oc2ncccc2c(=O)s1,aryne_2712,O=c1oc2nc#ccc2c(=O)s1
arene_2354,O=c1oc2ncccc2c(=O)s1,aryne_2713,O=c1oc2ncc#cc2c(=O)s1
arene_2355,O=c1cc2sccc(=O)c2no1,aryne_2714,O=c1cc2sc#cc(=O)c2no1
arene_2356,O=c1ccc2csc(=O)n2[nH]1,aryne_2715,O=c1c#cc2csc(=O)n2[nH]1
arene_2357,O=c1cc[nH]c2ncccc12,aryne_2716,O=c1c#c[nH]c2ncccc12
arene_2357,O=c1cc[nH]c2ncccc12,aryne_2717,O=c1cc[nH]c2nc#ccc12
arene_2357,O=c1cc[nH]c2ncccc12,aryne_2718,O=c1cc[nH]c2ncc#cc12
arene_2358,O=c1ccn2c(=O)nncc2o1,aryne_2719,O=c1c#cn2c(=O)nncc2o1
arene_2359,O=c1nc2ccon2c(=O)[nH]1,aryne_2720,O=c1nc2c#con2c(=O)[nH]1
arene_2360,c1ccn2sncon2c1,aryne_2721,c1ccn2sncon2c#1
arene_2360,c1ccn2sncon2c1,aryne_2722,c1ccn2ocnsn2c#1
arene_2361,c1csc2[nH]ncoc=2o1,aryne_2723,c1oc2ocn[nH]c=2sc#1
arene_2362,O=c1sccn2c(=O)onc12,aryne_2724,O=c1sc#cn2c(=O)onc12
arene_2363,O=c1cc2c(=O)c(=O)ccc-2nc1=O,aryne_2725,O=c1c#cc2nc(=O)c(=O)cc-2c1=O
arene_2364,O=c1ccc2sc(=O)c(=O)oc2s1,aryne_2726,O=c1c#cc2sc(=O)c(=O)oc2s1
arene_2365,O=c1nc2ccoc2no1,aryne_2727,O=c1nc2c#coc2no1
arene_2366,O=c1cnn2ccsc2n1,aryne_2728,O=c1cnn2c#csc2n1
arene_2367,O=c1ccn2nncc2o1,aryne_2729,O=c1c#cn2nncc2o1
arene_2368,O=c1ccsn2ncnc12,aryne_2730,O=c1c#csn2ncnc12
arene_2369,O=c1sc2ccoc2s1,aryne_2731,O=c1sc2c#coc2s1
arene_2370,c1cnn2sncsn2c1,aryne_2732,c1cnn2sncsn2c#1
arene_2371,O=c1occc2nocc12,aryne_2733,O=c1oc#cc2nocc12
arene_2372,O=c1scnn2ccnc12,aryne_2734,O=c1scnn2c#cnc12
arene_2373,O=c1ccc2c(=O)sc(=O)oc2[nH]1,aryne_2735,O=c1c#cc2c(=O)sc(=O)oc2[nH]1
arene_2374,O=c1ccc2nn[nH]c2s1,aryne_2736,O=c1c#cc2nn[nH]c2s1
