bad_hetero_ID,no_arene_smiles
no_arene_8747,O=c1nnc2nonc2o1
no_arene_8748,O=c1cc2c(=O)ncsc2no1
no_arene_8749,O=c1on2cncc2sc1=O
no_arene_8750,O=c1[nH]cnn2ocn[nH]n12
no_arene_8751,O=c1ncc2c(=O)cnoc2o1
no_arene_8752,O=c1ncn2c(=O)onc2[nH]1
no_arene_8753,O=c1sc(=O)c(=O)c2[nH]nnsc1=2
no_arene_8754,O=c1nc2c(=O)sc(=O)on2c(=O)[nH]1
no_arene_8755,O=c1oc2ncsc(=O)c2s1
no_arene_8756,O=c1ncsn2c(=O)cnn12
no_arene_8757,O=c1cnsc2nn[nH]c12
no_arene_8758,O=c1ncc2sncsc=2c1=O
no_arene_8759,c1non2nnonc-2[nH]1
no_arene_8760,O=c1on2c(=O)c(=O)onc2c(=O)s1
no_arene_8761,O=c1snnc2nncn12
no_arene_8762,O=c1on2oc(=O)c(=O)n2o1
no_arene_8763,O=c1nnn2nncnn2c1=O
no_arene_8764,O=c1cc2ocnc(=O)c2co1
no_arene_8765,O=c1ncoc(=O)[nH]1
no_arene_8766,O=c1sc2nnnn2s1
no_arene_8767,O=c1ncoc2c(=O)ncoc12
no_arene_8768,O=c1nnn2ncoc(=O)c2n1
no_arene_8769,O=c1cnoc2c(=O)nnoc12
no_arene_8770,O=c1nnc2csnc2[nH]1
no_arene_8771,O=c1sc(=O)n2ocnon2s1
no_arene_8772,O=c1[nH]c(=O)n2c(=O)cnnc2o1
no_arene_8773,O=c1scnc2c(=O)sncc12
no_arene_8774,O=c1ncc2c(=O)scnc2o1
no_arene_8775,O=c1on2ncnc2sc1=O
no_arene_8776,O=c1[nH]c(=O)c2c(=O)[nH]nnc2s1
no_arene_8777,O=c1nc2oncc(=O)c2ns1
no_arene_8778,O=c1nc2ocnc(=O)c2c[nH]1
no_arene_8779,O=c1[nH]c2connn-2c(=O)c1=O
no_arene_8780,O=c1oncc2nocc12
no_arene_8781,O=c1cnn2cnc(=O)n2s1
no_arene_8782,O=c1[nH]ncc2nnsc12
no_arene_8783,O=c1oc(=O)c2c(=O)nn[nH]c2s1
no_arene_8784,c1nnn2ocnsn2n1
no_arene_8785,O=c1ncc2c[nH]c(=O)n2s1
no_arene_8786,O=c1onnn2nnnc12
no_arene_8787,O=c1cnoc2nn[nH]c(=O)c12
no_arene_8788,O=c1sc(=O)n2c(=O)nn[nH]n2c1=O
no_arene_8789,O=c1cnn2c(=O)c(=O)[nH]n2s1
no_arene_8790,O=c1ncn2c(=O)oc(=O)cc2[nH]1
no_arene_8791,O=c1nnn2ncocc-2c1=O
no_arene_8792,c1noc2nonnn-2s1
no_arene_8793,O=c1ncsc2c(=O)nnoc12
no_arene_8794,O=c1[nH]c(=O)n2nc[nH]n2c1=O
no_arene_8795,O=c1nnncs1
no_arene_8796,O=c1cc2sc(=O)nnc2c[nH]1
no_arene_8797,O=c1[nH]n2c(=O)c(=O)[nH]c(=O)n2sc1=O
no_arene_8798,O=c1[nH]c2cnncc2c(=O)s1
no_arene_8799,O=c1ncn2c(=O)c(=O)nc-2c1=O
no_arene_8800,O=c1on2c(=O)[nH]nnn2c1=O
no_arene_8801,c1noc2cscnn-2[nH]1
no_arene_8802,O=c1nn[nH]n2[nH]nnon12
no_arene_8803,O=c1nc2[nH]cnc(=O)c2co1
no_arene_8804,O=c1cnn2c(=O)c(=O)occ2s1
no_arene_8805,O=c1cc2oc(=O)on2c(=O)o1
no_arene_8806,O=c1ncn2sncc(=O)c2n1
no_arene_8807,O=c1cnc2sncc2s1
no_arene_8808,O=c1sc(=O)n2c(=O)nc[nH]n12
no_arene_8809,O=c1on2c(=O)c(=O)[nH]nc2c(=O)s1
no_arene_8810,O=c1[nH]cnn2c(=O)[nH]cc12
no_arene_8811,O=c1ncon2[nH]cnsn12
no_arene_8812,O=c1nc2cnncc2no1
no_arene_8813,O=c1cnc2c(=O)c(=O)[nH]c1=2
no_arene_8814,O=c1cnn2nnoc(=O)n12
no_arene_8815,O=c1[nH]c(=O)n2nn[nH]cc1-2
no_arene_8816,O=c1cnn2oncsn2[nH]1
no_arene_8817,O=c1nnc2oc(=O)sc2o1
no_arene_8818,O=c1ncsc2nc[nH]c12
no_arene_8819,O=c1cnc2sc(=O)oc2s1
no_arene_8820,O=c1cc2c(=O)oc(=O)sn2nn1
no_arene_8821,O=c1[nH]c(=O)c2cncn2s1
no_arene_8822,O=c1[nH]n2c(=O)oc(=O)c(=O)n2[nH]1
no_arene_8823,c1nsc2nsnc12
no_arene_8824,O=c1onc2c(=O)nnsn2c1=O
no_arene_8825,O=c1oc(=O)n2nc[nH]cc-2c1=O
no_arene_8826,O=c1oc2onn[nH]c=2c1=O
no_arene_8827,c1nn2ocn[nH]n2[nH]1
no_arene_8828,O=c1[nH]c(=O)c2snnc2[nH]1
no_arene_8829,O=c1cc2c(=O)snnc2n[nH]1
no_arene_8830,O=c1[nH]nnc2nnnnc12
no_arene_8831,O=c1nc2sc(=O)[nH]c(=O)c2no1
no_arene_8832,O=c1oc2ncoc(=O)c2c(=O)s1
no_arene_8833,c1nn2oncon2[nH]1
no_arene_8834,O=c1[nH]cc2sncn2c1=O
no_arene_8835,O=c1ncn2ncsnc1-2
no_arene_8836,O=c1[nH]c(=O)n2c(=O)ncnc2o1
no_arene_8837,O=c1oc2nsc(=O)c(=O)n2sc1=O
no_arene_8838,O=c1on2c(=O)cncc2sc1=O
no_arene_8839,O=c1[nH]c(=O)c2coc(=O)n2[nH]1
no_arene_8840,O=c1oc(=O)c(=O)c2scn[nH]c1=2
no_arene_8841,O=c1nc2oc(=O)oc2c[nH]1
no_arene_8842,O=c1cnon2[nH]nc[nH]n12
no_arene_8843,O=c1ncn2oncc(=O)n2c1=O
no_arene_8844,O=c1cnn2nn[nH]c(=O)n12
no_arene_8845,O=c1[nH]c2[nH]c(=O)oc2[nH]1
no_arene_8846,O=c1nnn2c(=O)c(=O)[nH]cc2[nH]1
no_arene_8847,O=c1[nH]c2concn-2c(=O)c1=O
no_arene_8848,O=c1[nH]c(=O)c2c(=O)snnc2[nH]1
no_arene_8849,O=c1cnn2c(=O)[nH]c(=O)n2s1
no_arene_8850,O=c1oc(=O)n2[nH]nc[nH]n2o1
no_arene_8851,c1nc2cnnn2o1
no_arene_8852,O=c1sc(=O)n2c(=O)[nH]nc2s1
no_arene_8853,O=c1[nH]c2c(=O)c(=O)sc=2c1=O
no_arene_8854,O=c1scnn2c(=O)cnnc12
no_arene_8855,O=c1nc2[nH]c(=O)c(=O)[nH]n2c(=O)s1
no_arene_8856,O=c1oc(=O)n2nnscc1-2
no_arene_8857,O=c1cnc2nc(=O)sc(=O)n2s1
no_arene_8858,O=c1cc2c(=O)[nH]ncc2no1
no_arene_8859,O=c1cnn2c(=O)snc2[nH]1
no_arene_8860,O=c1cnc2snnsc1=2
no_arene_8861,O=c1nnn2[nH]ncn2c1=O
no_arene_8862,O=c1cc2[nH]cnc2n[nH]1
no_arene_8863,O=c1cc2oncc(=O)n2cn1
no_arene_8864,O=c1oc2[nH]nnc(=O)c2oc1=O
no_arene_8865,O=c1ncon2onn[nH]n12
no_arene_8866,c1noc2oncsc=2s1
no_arene_8867,O=c1ncn2nncc2s1
no_arene_8868,O=c1scnc2c(=O)oncc12
no_arene_8869,O=c1cnc2[nH]cnoc1=2
no_arene_8870,O=c1c(=O)c2nonc2c1=O
no_arene_8871,O=c1cnc(=O)c2[nH]nnsc1=2
no_arene_8872,O=c1nnc2cnncc2[nH]1
no_arene_8873,O=c1cn[nH]n2c(=O)[nH]cc12
no_arene_8874,O=c1ncc(=O)n2nc[nH]nc1-2
no_arene_8875,O=c1cnn2c(=O)cnn2[nH]1
no_arene_8876,O=c1cc2oc(=O)c(=O)oc2cs1
no_arene_8877,O=c1snc2cncnn12
no_arene_8878,O=c1ncc2nc[nH]c(=O)c2o1
no_arene_8879,c1nn2scnon2o1
no_arene_8880,O=c1oc(=O)c(=O)c2[nH]cnsc1=2
no_arene_8881,O=c1oc2nnnc(=O)n2oc1=O
no_arene_8882,O=c1cnn2nn[nH]c(=O)c2n1
no_arene_8883,O=c1[nH]c2scnc(=O)c2c(=O)o1
no_arene_8884,O=c1cnc2oc(=O)oc2o1
no_arene_8885,O=c1cnc2cnc(=O)oc2o1
no_arene_8886,O=c1[nH]n2oc(=O)c(=O)n2c(=O)o1
no_arene_8887,O=c1ncn2[nH]c(=O)c(=O)c(=O)n2[nH]1
no_arene_8888,O=c1oc2cocc2sc1=O
no_arene_8889,O=c1on2cnncn2c(=O)c1=O
no_arene_8890,O=c1oc(=O)c2cnoc(=O)c2s1
no_arene_8891,O=c1cnoc2cscc12
no_arene_8892,O=c1oc(=O)c2csc(=O)c(=O)n2s1
no_arene_8893,O=c1[nH]c(=O)c2snnc(=O)c2s1
no_arene_8894,O=c1cc2nnnnn2nn1
no_arene_8895,O=c1nc2c(=O)sc(=O)sc2cs1
no_arene_8896,O=c1nn[nH]c2ncnnc12
no_arene_8897,O=c1ncc2c(=O)[nH]cnc2o1
no_arene_8898,O=c1[nH]c(=O)c2c(=O)snnc2s1
no_arene_8899,O=c1cnc2sc(=O)[nH]c2[nH]1
no_arene_8900,O=c1cn[nH]c2sncc(=O)c12
no_arene_8901,O=c1cnc2c(=O)c(=O)c(=O)c(=O)c2[nH]1
no_arene_8902,O=c1cnsc2c(=O)snnc12
no_arene_8903,O=c1cnn2nn[nH]cc1-2
no_arene_8904,O=c1cnc2scnc(=O)c2s1
no_arene_8905,O=c1ncoc2nnoc(=O)c12
no_arene_8906,O=c1cc2oc(=O)sc(=O)n2c(=O)o1
no_arene_8907,O=c1sc(=O)n2nn[nH]cc1-2
no_arene_8908,O=c1cc2c(=O)cnoc2no1
no_arene_8909,O=c1[nH]c2c[nH]cc2o1
no_arene_8910,O=c1[nH]n2c(=O)[nH]c(=O)n2[nH]c1=O
no_arene_8911,O=c1cc2c(=O)[nH]c(=O)[nH]n2cn1
no_arene_8912,O=c1nc2sncc(=O)c2co1
no_arene_8913,O=c1ncc2sc(=O)oc2[nH]1
no_arene_8914,O=c1sc(=O)n2nnncn12
no_arene_8915,O=c1cnc2cnoc2s1
no_arene_8916,O=c1nnc2cnoc2s1
no_arene_8917,O=c1nc2[nH]cnc(=O)c2n[nH]1
no_arene_8918,O=c1onnc2cnncc12
no_arene_8919,O=c1ocnc2nnoc12
no_arene_8920,O=c1on2ocnsn2oc1=O
no_arene_8921,O=c1nnn2c(=O)occ2[nH]1
no_arene_8922,O=c1[nH]n2c(=O)occ2sc1=O
no_arene_8923,O=c1[nH]c2n[nH]cnn-2c(=O)c1=O
no_arene_8924,c1n[nH]c2[nH]nnsc=2s1
no_arene_8925,O=c1on2cnnnn2c(=O)c1=O
no_arene_8926,O=c1oc2onnc2sc1=O
no_arene_8927,O=c1oc(=O)c2c(=O)cnsc2s1
no_arene_8928,O=c1[nH]c(=O)c2c(=O)scnc2s1
no_arene_8929,O=c1[nH]c(=O)n2cnncn12
no_arene_8930,O=c1nnc2c(=O)c(=O)sc(=O)c1=2
no_arene_8931,O=c1on2nc[nH]cc-2c(=O)c1=O
no_arene_8932,O=c1[nH]c(=O)n2c(=O)[nH]cnn12
no_arene_8933,O=c1[nH]c(=O)c2n[nH]nc2[nH]1
no_arene_8934,O=c1cnn2nnnnn12
no_arene_8935,O=c1ncc2cscnn-2c1=O
no_arene_8936,n1nc2nnsc2s1
no_arene_8937,O=c1[nH]n2[nH]nnsn2o1
no_arene_8938,O=c1snnc2nnnnc12
no_arene_8939,O=c1nc2[nH]cn[nH]c-2n1
no_arene_8940,O=c1ncn2c(=O)sc(=O)n2[nH]1
no_arene_8941,O=c1sc(=O)n2c(=O)nnon2c1=O
no_arene_8942,O=c1ncsc2cscc12
no_arene_8943,O=c1cc2[nH]c(=O)c(=O)sn2cn1
no_arene_8944,O=c1nnn2c(=O)ncsc2n1
no_arene_8945,O=c1onnc2cn[nH]c12
no_arene_8946,O=c1nnn2nnc(=O)[nH]c2n1
no_arene_8947,O=c1[nH]c(=O)c2sncoc1=2
no_arene_8948,O=c1[nH]c(=O)c2c(=O)c(=O)[nH]c1=2
no_arene_8949,O=c1[nH]c2oncc(=O)c2oc1=O
no_arene_8950,O=c1nnn2cn[nH]nc1-2
no_arene_8951,c1nsn2sncn2[nH]1
no_arene_8952,O=c1oc2sncc2sc1=O
no_arene_8953,O=c1[nH]c2oncc2c(=O)s1
no_arene_8954,O=c1nnsn2onnon12
no_arene_8955,O=c1cc2[nH]c(=O)[nH]c2c[nH]1
no_arene_8956,O=c1[nH]c(=O)c2nnnn2o1
no_arene_8957,O=c1sc2c[nH]nnn-2c(=O)c1=O
no_arene_8958,O=c1ncoc2nnnn12
no_arene_8959,O=c1[nH]c(=O)n2c(=O)oc(=O)n2[nH]1
no_arene_8960,O=c1cc2oc(=O)[nH]c2c[nH]1
no_arene_8961,O=c1nnc2c(=O)cnsc2o1
no_arene_8962,O=c1[nH]c(=O)c2c(=O)cn[nH]c2o1
no_arene_8963,O=c1nc2sc(=O)oc2no1
no_arene_8964,O=c1cc2c(=O)c(=O)c(=O)n2c(=O)s1
no_arene_8965,c1nnc2cncn2n1
no_arene_8966,c1nsn2oncn2[nH]1
no_arene_8967,O=c1cnc2nnc(=O)c(=O)c=2c1=O
no_arene_8968,O=c1cc2c(=O)nnsc2cs1
no_arene_8969,O=c1ocnc2ncnn12
no_arene_8970,O=c1ncoc2n[nH]c(=O)n12
no_arene_8971,O=c1sc(=O)n2nc[nH]cc-2c1=O
no_arene_8972,O=c1sc2sc(=O)c(=O)c(=O)c=2c(=O)c1=O
no_arene_8973,O=c1[nH]c(=O)c2c(=O)sc(=O)sc2[nH]1
no_arene_8974,O=c1cnc2c(=O)cnc1=2
no_arene_8975,O=c1cnn2oc(=O)c(=O)n2s1
no_arene_8976,O=c1[nH]c2c(=O)ncsc2oc1=O
no_arene_8977,O=c1sc2cnncc2sc1=O
no_arene_8978,O=c1ncc2cn[nH]c(=O)c2o1
no_arene_8979,O=c1[nH]n2onnon2o1
no_arene_8980,O=c1ncn2ocnsn2[nH]1
no_arene_8981,O=c1[nH]n2c(=O)c(=O)c(=O)on2s1
no_arene_8982,O=c1cnc2c(=O)c(=O)nnc=2c1=O
no_arene_8983,O=c1sc2cocnn-2c(=O)c1=O
no_arene_8984,O=c1cc2nn[nH]c2ns1
no_arene_8985,O=c1nc[nH]n2c(=O)cncc12
no_arene_8986,O=c1ncc2ocnsc1=2
no_arene_8987,O=c1occ2c(=O)snnn2c1=O
no_arene_8988,O=c1nnc2c(=O)c(=O)[nH]c1=2
no_arene_8989,O=c1cc2nc[nH]c2n[nH]1
no_arene_8990,O=c1nnon2[nH]cnsn12
no_arene_8991,O=c1cc2[nH]c(=O)c(=O)oc2c[nH]1
no_arene_8992,O=c1scnc2cnoc12
no_arene_8993,O=c1ncc2nncn2s1
no_arene_8994,O=c1cc2[nH]c(=O)c(=O)oc2no1
no_arene_8995,O=c1cc2c(=O)[nH]nnn2nn1
no_arene_8996,O=c1ncn2c(=O)ncn2[nH]1
no_arene_8997,O=c1nc2sc(=O)c(=O)oc2no1
no_arene_8998,O=c1cc2snc[nH]n-2c1=O
no_arene_8999,O=c1ncc2[nH]cnc(=O)c2o1
no_arene_9000,O=c1[nH]c2cnnc(=O)n2sc1=O
no_arene_9001,c1n[nH]c2snc[nH]c=2[nH]1
no_arene_9002,O=c1nc2nncnc2cs1
no_arene_9003,O=c1snc2c(=O)onnn2c1=O
no_arene_9004,O=c1nnc2nn[nH]c2[nH]1
no_arene_9005,O=c1[nH]c(=O)n2onnsn2s1
no_arene_9006,O=c1c(=O)n2c(=O)sc(=O)n2c1=O
no_arene_9007,O=c1[nH]c(=O)n2sncon2o1
no_arene_9008,O=c1ncn2nnsn12
no_arene_9009,O=c1nnn2c(=O)cnn2[nH]1
no_arene_9010,O=c1[nH]c(=O)n2c(=O)cnc(=O)n2o1
no_arene_9011,c1non2nnsn2o1
no_arene_9012,O=c1[nH]n2[nH]cnon2sc1=O
no_arene_9013,O=c1cc2[nH]c(=O)oc(=O)c2n[nH]1
no_arene_9014,O=c1cc2cnc(=O)sc2no1
no_arene_9015,O=c1oc(=O)n2c(=O)occ2s1
no_arene_9016,O=c1oc(=O)n2c(=O)c(=O)scc2s1
no_arene_9017,O=c1ocnc2c(=O)scnc12
no_arene_9018,O=c1cc2[nH]c(=O)c(=O)c(=O)n-2c(=O)c1=O
no_arene_9019,O=c1nnn2[nH]c(=O)c(=O)n2[nH]1
no_arene_9020,O=c1ncn2[nH]cnn2c1=O
no_arene_9021,O=c1cnn2c(=O)c(=O)snc2[nH]1
no_arene_9022,O=c1cnn2cnoc(=O)n2c1=O
no_arene_9023,O=c1scc2ocnn2c1=O
no_arene_9024,O=c1oc(=O)c2nnnn2o1
no_arene_9025,O=c1cc2oncsc-2n1
no_arene_9026,O=c1nnc2ncncc2s1
no_arene_9027,O=c1ncon2ocnon12
no_arene_9028,O=c1cc2ncsc(=O)c2cs1
no_arene_9029,O=c1oc(=O)n2c(=O)cnnc2o1
no_arene_9030,O=c1nc2scnc2no1
no_arene_9031,O=c1nnc2coc(=O)c(=O)n2o1
no_arene_9032,O=c1nnc2oc(=O)sc2s1
no_arene_9033,O=c1nc2c(=O)sc(=O)oc2n[nH]1
no_arene_9034,O=c1ocnn2[nH]ncon12
no_arene_9035,O=c1[nH]c(=O)n2nnoc(=O)n2c1=O
no_arene_9036,O=c1nc2cn[nH]n2c(=O)s1
no_arene_9037,O=c1on2c(=O)c(=O)snc2s1
no_arene_9038,O=c1ocnn2sncon12
no_arene_9039,O=c1nnsc2cnoc12
no_arene_9040,c1nsc2nonc12
no_arene_9041,O=c1ncc2c(=O)c(=O)c(=O)sc=2c1=O
no_arene_9042,O=c1[nH]n2nnncn2c1=O
no_arene_9043,O=c1[nH]cnn2onc[nH]n12
no_arene_9044,O=c1[nH]c2n[nH]c(=O)n2c(=O)o1
no_arene_9045,O=c1nnc(=O)c2nc(=O)c(=O)cc1-2
no_arene_9046,O=c1snc2cnnnn2c1=O
no_arene_9047,O=c1nnn2c(=O)ocnn2c1=O
no_arene_9048,O=c1ncc2c(=O)[nH]ncc2[nH]1
no_arene_9049,O=c1cc2c(=O)[nH]c(=O)sn2c(=O)o1
no_arene_9050,O=c1cnn2c(=O)nnnc2o1
no_arene_9051,O=c1[nH]n2c(=O)sc(=O)c(=O)n2c(=O)o1
no_arene_9052,O=c1ncn2c(=O)nnsn2c1=O
no_arene_9053,O=c1[nH]n2cn[nH]nc-2c(=O)c1=O
no_arene_9054,O=c1cc2[nH]cnsc-2cc1=O
no_arene_9055,O=c1oc2oncc(=O)c2o1
no_arene_9056,O=c1cc2sc(=O)nnn2c(=O)o1
no_arene_9057,c1snnn2snn[nH]c1-2
no_arene_9058,O=c1[nH]c2cncnc2[nH]1
no_arene_9059,O=c1nnn2ocnon2[nH]1
no_arene_9060,O=c1nnn2scnsn2[nH]1
no_arene_9061,O=c1[nH]c2sc(=O)ncc2c(=O)o1
no_arene_9062,O=c1[nH]c2ocnc2c(=O)o1
no_arene_9063,O=c1nnn2c(=O)sc(=O)[nH]c2n1
no_arene_9064,c1non2cnscc-2[nH]1
no_arene_9065,c1nn2[nH]nnon2s1
no_arene_9066,O=c1ncoc2csc(=O)n12
no_arene_9067,O=c1oc(=O)c2coc(=O)n2s1
no_arene_9068,O=c1cnn2c(=O)c(=O)cnn2[nH]1
no_arene_9069,O=c1sn2scnn2c(=O)c1=O
no_arene_9070,O=c1on2nnnnn2c(=O)c1=O
no_arene_9071,O=c1sc(=O)c2onnc(=O)c2s1
no_arene_9072,O=c1nc2c(=O)snnc2c[nH]1
no_arene_9073,O=c1oc2snn[nH]c=2c(=O)c1=O
no_arene_9074,O=c1cnsc2cn[nH]c12
no_arene_9075,O=c1nc2c(=O)ncsc2n[nH]1
no_arene_9076,O=c1[nH]c(=O)n2c(=O)onc2[nH]1
no_arene_9077,O=c1[nH]n2sc(=O)c(=O)sn2c1=O
no_arene_9078,O=c1ncsn2sncon12
no_arene_9079,O=c1oc(=O)n2c(=O)c(=O)onc2s1
no_arene_9080,O=c1cnsn2[nH]nnon12
no_arene_9081,O=c1ncc2c[nH]c(=O)c(=O)n2s1
no_arene_9082,O=c1[nH]c(=O)n2c(=O)c(=O)snc2[nH]1
no_arene_9083,n1nn2onnoc-2n[nH]1
no_arene_9084,O=c1oc(=O)c(=O)n2cnsnc1-2
no_arene_9085,O=c1ncc2c(=O)oc(=O)[nH]c2o1
no_arene_9086,O=c1ncc2csnc2s1
no_arene_9087,O=c1cc2c(=O)[nH]c(=O)on2nn1
no_arene_9088,O=c1scc2c(=O)[nH]nnn2c1=O
no_arene_9089,O=c1sc(=O)n2snnc(=O)n2c1=O
no_arene_9090,O=c1cnc2c(=O)nc[nH]c2s1
no_arene_9091,O=c1cc2[nH]c(=O)sc(=O)n2nn1
no_arene_9092,O=c1sc2oncsc=2c(=O)c1=O
no_arene_9093,O=c1[nH]n2c(=O)ocnn2c(=O)c1=O
no_arene_9094,O=c1cc2scnsc-2nc1=O
no_arene_9095,O=c1cc2c(=O)ncoc2cs1
no_arene_9096,O=c1nc2[nH]c(=O)[nH]c(=O)n2c(=O)[nH]1
no_arene_9097,O=c1sncn2onnsn12
no_arene_9098,O=c1onnn2oncsn12
no_arene_9099,O=c1nc2c(=O)[nH]c(=O)on2c(=O)o1
no_arene_9100,c1nsc2snnoc=2[nH]1
no_arene_9101,O=c1ncsn2c(=O)nnn12
no_arene_9102,O=c1nc2c(=O)[nH]nnc2co1
no_arene_9103,O=c1oc(=O)c2cn[nH]c(=O)c2s1
no_arene_9104,O=c1cnc2ocnoc=2c1=O
no_arene_9105,O=c1on2[nH]cnsn2oc1=O
no_arene_9106,O=c1cnc2sc(=O)c(=O)sc2o1
no_arene_9107,O=c1ncc2csncn1-2
no_arene_9108,O=c1cc2scnon-2c1=O
no_arene_9109,O=c1cnc2sc(=O)[nH]c2s1
no_arene_9110,O=c1nnsc2snnc12
no_arene_9111,O=c1cn[nH]c2nsc(=O)n12
no_arene_9112,O=c1cc2sc(=O)c(=O)[nH]c2cs1
no_arene_9113,O=c1[nH]c(=O)n2cnsc(=O)n2c1=O
no_arene_9114,O=c1oc(=O)c(=O)c2c(=O)c(=O)sc1=2
no_arene_9115,c1non2cnsnc-2s1
no_arene_9116,O=c1cnc(=O)n2[nH]cnn12
no_arene_9117,O=c1cn[nH]c2sncc12
no_arene_9118,O=c1oc(=O)n2cnncn12
no_arene_9119,O=c1ncc2nnoc(=O)c2o1
no_arene_9120,O=c1sc(=O)c2scnoc1=2
no_arene_9121,O=c1[nH]n2c(=O)oncn2c1=O
no_arene_9122,c1nc2c[nH]cc2s1
no_arene_9123,c1n[nH]c2[nH]ncoc=2[nH]1
no_arene_9124,O=c1oc(=O)c2[nH]cnc2o1
no_arene_9125,O=c1ncc2scnc2o1
no_arene_9126,O=c1[nH]n2c(=O)snc2sc1=O
no_arene_9127,O=c1cn[nH]c(=O)o1
no_arene_9128,O=c1[nH]c(=O)c2cn[nH]c(=O)c2[nH]1
no_arene_9129,O=c1nncc2cnnnn12
no_arene_9130,c1nsc2scnoc=2[nH]1
no_arene_9131,O=c1cc2c(=O)cnoc2n[nH]1
no_arene_9132,O=c1nnn2cnsc(=O)n2c1=O
no_arene_9133,O=c1occ2cnoc(=O)n2c1=O
no_arene_9134,O=c1nc2c(=O)oc(=O)sc2cs1
no_arene_9135,O=c1[nH]nc2c(=O)[nH]ncn2c1=O
no_arene_9136,c1noc2nonnn-2[nH]1
no_arene_9137,O=c1[nH]c(=O)c2c(=O)[nH]c(=O)sc2o1
no_arene_9138,O=c1oc(=O)n2nn[nH]cc-2c1=O
no_arene_9139,O=c1ncc2cocnn-2c1=O
no_arene_9140,O=c1[nH]c(=O)c2c(=O)c(=O)oc(=O)c1=2
no_arene_9141,O=c1cnnc2[nH]cnn12
no_arene_9142,O=c1onnn2ocnon12
no_arene_9143,O=c1nnc2[nH]ncc2s1
no_arene_9144,O=c1nnoc2nocc12
no_arene_9145,O=c1nnc2conc2s1
no_arene_9146,O=c1nc2c(=O)nc[nH]n2c(=O)o1
no_arene_9147,O=c1[nH]c(=O)n2ncsnc-2c1=O
no_arene_9148,O=c1nnsn2c(=O)cnn12
no_arene_9149,O=c1nnc2c[nH]nc2[nH]1
no_arene_9150,O=c1nnc2c(=O)c(=O)c(=O)[nH]c=2c1=O
no_arene_9151,O=c1sc(=O)n2c(=O)sc(=O)n2s1
no_arene_9152,c1n[nH]c2[nH]ncsc=2[nH]1
no_arene_9153,O=c1nnn2nnc(=O)c(=O)n2o1
no_arene_9154,c1n[nH]nc2[nH]nn[nH]n1-2
no_arene_9155,O=c1nnn2ocnc(=O)n2c1=O
no_arene_9156,O=c1nc2c(=O)sc(=O)[nH]c2no1
no_arene_9157,O=c1[nH]c2ncnc(=O)n2[nH]1
no_arene_9158,O=c1oc2nsc(=O)c(=O)n2oc1=O
no_arene_9159,O=c1nnn2nnnnn12
no_arene_9160,O=c1cc2ocnsc-2n1
no_arene_9161,c1nnnc2cnnnc12
no_arene_9162,O=c1oc(=O)c(=O)c2oncoc1=2
no_arene_9163,O=c1oc2[nH]cnsc=2c1=O
no_arene_9164,O=c1nnn2cnonc1-2
no_arene_9165,O=c1on2nnc(=O)n2oc1=O
no_arene_9166,c1nsn2cnscc-2o1
no_arene_9167,O=c1ncc2noc(=O)nc2[nH]1
no_arene_9168,c1n[nH]c2scnoc=2[nH]1
no_arene_9169,O=c1cnn2c(=O)c(=O)on2s1
no_arene_9170,O=c1[nH]ncc2csc(=O)n12
no_arene_9171,O=c1nnn2[nH]c(=O)c(=O)oc2n1
no_arene_9172,O=c1sc(=O)c2nn[nH]c2s1
no_arene_9173,c1nsn2cnon2s1
no_arene_9174,O=c1ncnc2snnn12
no_arene_9175,O=c1nnn2onnc(=O)n2c1=O
no_arene_9176,O=c1cnsn2ocn[nH]n12
no_arene_9177,O=c1[nH]c(=O)c2cnoc(=O)c2s1
no_arene_9178,O=c1[nH]c(=O)n2nnnc2[nH]1
no_arene_9179,O=c1oc(=O)n2scnsn2o1
no_arene_9180,O=c1cnn2c(=O)sc(=O)c(=O)n2s1
no_arene_9181,O=c1cnn2snnc(=O)n2c1=O
no_arene_9182,O=c1cnn2c(=O)c(=O)[nH]n2o1
no_arene_9183,O=c1snc2c(=O)sncn2c1=O
no_arene_9184,O=c1c(=O)n2snnsn2c1=O
no_arene_9185,O=c1[nH]cc2c(=O)onnn2c1=O
no_arene_9186,O=c1sc2[nH]ncsc=2c1=O
no_arene_9187,O=c1onnoc1=O
no_arene_9188,c1ncn2snnc12
no_arene_9189,O=c1cc2sc(=O)on2c(=O)[nH]1
no_arene_9190,O=c1sc(=O)c2[nH]cnc(=O)c2s1
no_arene_9191,O=c1cc2oncc(=O)c2cs1
no_arene_9192,n1nsn2snnn2[nH]1
no_arene_9193,O=c1cnc2ncoc2s1
no_arene_9194,O=c1ocnc2nc[nH]c12
no_arene_9195,O=c1nc2c(=O)cn[nH]c2n[nH]1
no_arene_9196,O=c1snnn2c(=O)ncnc12
no_arene_9197,O=c1oc2ncnn2c(=O)s1
no_arene_9198,O=c1[nH]n2nc[nH]cc-2c(=O)c1=O
no_arene_9199,O=c1cnc(=O)n2[nH]ncn12
no_arene_9200,c1n[nH]c2ocnsc=2[nH]1
no_arene_9201,O=c1cnc(=O)n2c(=O)[nH]cnn12
no_arene_9202,O=c1cnn2ncoc2n1
no_arene_9203,O=c1ncc2scnc(=O)c2[nH]1
no_arene_9204,O=c1cc2[nH]c(=O)c(=O)[nH]n2nn1
no_arene_9205,n1nsn2[nH]nnn2[nH]1
