arene_ID,arene_energy
arene_3042,-942.5451
arene_3043,-769.8951
arene_3044,-522.3703
arene_3045,-636.7949
arene_3046,-698.4939
arene_3047,-508.6177
arene_3047,-508.6177
arene_3048,
arene_3049,-1112.569
arene_3050,-813.355
arene_3051,-698.5786
arene_3052,-507.5495
arene_3053,-1137.8848
arene_3054,-1017.6456
arene_3055,-603.6484
arene_3056,-833.1816
arene_3057,-946.3502
arene_3058,-979.5624
arene_3059,-341.3281
arene_3060,-941.3314
arene_3061,-813.3571
arene_3062,-623.4838
arene_3063,-1140.0622
arene_3064,-885.7321
arene_3064,-885.7321
arene_3065,-942.4961
arene_3066,-1269.2935
arene_3067,-490.4094
arene_3068,-722.181
arene_3068,-722.181
arene_3068,-722.181
arene_3069,-901.7616
arene_3070,-921.5788
arene_3071,
arene_3072,-540.7267
arene_3073,-586.3388
arene_3074,-924.2852
arene_3075,-673.7281
arene_3076,-454.5653
arene_3076,-454.5653
arene_3077,-699.5391
arene_3078,-694.8568
arene_3079,-490.3885
arene_3080,-1156.0859
arene_3081,-1360.418
arene_3082,-942.4928
arene_3083,-867.3616
arene_3083,-867.3616
arene_3084,-565.531
arene_3085,-599.8072
arene_3086,
arene_3087,
arene_3088,-603.5662
arene_3088,-603.5662
arene_3089,-570.3066
arene_3089,-570.3066
arene_3090,-1364.3012
arene_3091,
arene_3092,-904.4312
arene_3093,-834.2537
arene_3093,-834.2537
arene_3094,-486.5315
arene_3095,-570.36
arene_3095,-570.36
arene_3096,-524.653
arene_3097,-883.3781
arene_3098,-979.5565
arene_3099,-1041.3787
arene_3100,-565.5312
arene_3100,-565.5312
arene_3101,-449.5164
arene_3102,-1001.6116
arene_3102,-1001.6116
arene_3103,-1285.2665
arene_3104,-614.5891
arene_3105,-926.5456
arene_3106,-487.6457
arene_3107,-583.8305
arene_3108,
arene_3109,
arene_3110,-833.1285
arene_3111,-1322.3301
arene_3112,-694.668
arene_3113,
arene_3114,-599.7132
arene_3115,
arene_3116,-1021.5307
arene_3117,-850.3235
arene_3118,-602.3805
arene_3119,-829.3566
arene_3120,-1247.2887
arene_3121,-923.1289
arene_3122,
arene_3123,-597.4056
arene_3124,-678.6703
arene_3124,-678.6703
arene_3125,-470.594
arene_3126,-1364.2843
arene_3127,-583.7117
arene_3128,-490.4371
arene_3129,-415.2849
arene_3130,-490.4318
arene_3131,-395.4307
arene_3132,
arene_3133,-603.6358
arene_3134,
arene_3135,-524.6378
arene_3136,-599.7434
arene_3137,-1244.5277
arene_3138,-492.6063
arene_3138,-492.6063
arene_3139,-585.3851
arene_3140,-1001.6946
arene_3141,-941.326
arene_3142,-603.6372
arene_3142,-603.6372
arene_3143,-962.3512
arene_3144,-585.4467
arene_3145,
arene_3146,-599.7798
arene_3147,-544.4343
arene_3147,-544.4343
arene_3148,
arene_3149,-519.647
arene_3150,
arene_3151,-528.4893
arene_3151,-528.4893
arene_3152,-583.821
arene_3153,-465.4366
arene_3154,-813.3271
arene_3155,-1226.2414
arene_3156,-942.5569
arene_3157,-910.473
arene_3157,-910.473
arene_3158,
arene_3159,-942.5203
arene_3160,-373.3222
arene_3161,-942.5155
arene_3162,-942.5194
arene_3163,-813.3343
arene_3164,-846.4329
arene_3165,-926.5182
arene_3166,-1231.221
arene_3167,-1285.2764
arene_3168,-830.4338
arene_3169,-619.6814
arene_3170,-882.2458
arene_3171,-681.3713
arene_3172,
arene_3173,-674.847
arene_3174,
arene_3174,
arene_3175,-656.6071
arene_3176,
arene_3177,-427.4221
arene_3178,-1247.2523
arene_3179,
arene_3180,-565.5628
arene_3181,-842.5737
arene_3182,-835.3822
arene_3182,-835.3822
arene_3183,-888.5262
arene_3184,-928.185
arene_3185,-797.3029
arene_3186,-581.5337
arene_3187,-357.3369
arene_3188,-690.8982
arene_3189,-1269.2894
arene_3190,-615.7678
arene_3191,
arene_3192,-942.5029
arene_3193,-851.363
arene_3194,-924.3038
arene_3195,-1248.3736
arene_3195,-1248.3736
arene_3196,-449.4784
arene_3196,-449.4784
arene_3197,
arene_3198,-395.4391
arene_3198,-395.4391
arene_3199,-395.4174
arene_3200,-451.7471
arene_3200,-451.7471
arene_3201,-678.7333
arene_3201,-678.7333
arene_3202,-835.3902
arene_3202,-835.3902
arene_3202,-835.3902
arene_3203,
arene_3204,-1244.4662
arene_3205,
arene_3206,
arene_3207,-750.1106
arene_3208,-713.3691
arene_3209,-920.4137
arene_3210,-623.4902
arene_3210,-623.4902
arene_3211,-470.5884
arene_3212,-1264.3112
arene_3213,-524.6229
arene_3214,-577.6572
arene_3215,-635.5222
arene_3216,-470.5287
arene_3217,-492.6041
arene_3217,-492.6041
arene_3218,-486.507
arene_3219,
arene_3220,-979.5634
arene_3221,-937.5046
arene_3222,-1285.2767
arene_3223,-946.367
arene_3224,-942.5316
arene_3225,-888.501
arene_3226,-545.6558
arene_3226,-545.6558
arene_3227,-908.3509
arene_3228,-1360.4321
arene_3229,-615.6946
arene_3230,-941.3803
arene_3231,-829.3193
arene_3232,-1117.451
arene_3233,-942.5296
arene_3234,-599.8596
arene_3235,
arene_3236,
arene_3237,-962.3621
arene_3238,-1092.8357
arene_3239,-619.6091
arene_3240,-506.4511
arene_3241,-1269.2656
arene_3242,-585.3593
arene_3243,-885.7275
arene_3243,-885.7275
arene_3244,-810.6
arene_3245,
arene_3246,-523.4457
arene_3247,-678.7232
arene_3248,-926.5596
arene_3249,
arene_3250,-490.4167
arene_3251,
arene_3252,-1260.4811
arene_3253,-363.3856
arene_3254,-1157.2239
arene_3254,-1157.2239
arene_3255,-583.8245
arene_3256,-926.5212
arene_3257,-528.4124
arene_3257,-528.4124
arene_3257,-528.4124
arene_3258,-395.4347
arene_3258,-395.4347
arene_3259,-694.7115
arene_3260,-581.5813
arene_3261,-715.5043
arene_3262,-810.5864
arene_3262,-810.5864
arene_3263,-674.9094
arene_3264,-524.639
arene_3264,-524.639
arene_3265,-395.4613
arene_3265,-395.4613
arene_3266,-635.5615
arene_3267,-508.6278
arene_3268,-946.3935
arene_3269,-486.521
arene_3270,-519.6792
arene_3271,-583.7306
arene_3271,-583.7306
arene_3272,-474.4119
arene_3272,-474.4119
arene_3273,-594.7301
arene_3274,-1285.2654
arene_3275,-910.5193
arene_3275,-910.5193
arene_3276,-1364.2737
arene_3277,-699.5263
arene_3278,-1042.8785
arene_3279,-635.6393
arene_3280,-544.4433
arene_3281,
arene_3282,
arene_3283,-653.9836
arene_3284,-607.4612
arene_3285,-603.5484
arene_3286,-888.5249
arene_3287,-585.3667
arene_3288,-490.4219
arene_3289,-510.2548
arene_3290,-577.6802
arene_3291,-942.5262
arene_3292,-486.5492
arene_3293,-507.5048
arene_3293,-507.5048
arene_3294,-1021.5255
arene_3295,-1244.4998
arene_3296,-585.4419
arene_3297,-524.6412
arene_3298,
arene_3299,-528.4865
arene_3300,-851.3832
arene_3301,-508.6613
arene_3302,-357.3005
arene_3303,-502.5453
arene_3304,-883.326
arene_3305,-486.5983
arene_3306,-492.6556
arene_3306,-492.6556
arene_3306,-492.6556
arene_3307,-846.4383
arene_3308,-1033.6131
arene_3309,
arene_3309,
arene_3310,-674.9075
arene_3311,-888.5344
arene_3312,
arene_3313,-599.8091
arene_3314,-904.5089
arene_3315,-603.6545
arene_3316,-574.9566
arene_3317,-678.7377
arene_3317,-678.7377
arene_3318,-1092.7545
arene_3319,-432.4953
arene_3320,-656.6779
arene_3321,-811.0916
arene_3322,
arene_3323,-829.2707
arene_3324,-427.4095
arene_3325,-661.5311
arene_3326,
arene_3327,-395.4532
arene_3328,-1253.2667
arene_3329,-585.42
arene_3330,-676.5184
arene_3331,-1364.2834
arene_3332,-544.4193
arene_3333,-578.8256
arene_3334,-594.7171
arene_3335,-603.6408
arene_3336,-791.3061
arene_3337,
arene_3338,-904.4618
arene_3339,
arene_3340,-528.4908
arene_3341,-867.3864
arene_3342,
arene_3343,-396.9761
arene_3344,-1001.7145
arene_3345,-1135.0743
arene_3345,-1135.0743
arene_3346,
arene_3347,-910.5226
arene_3348,-1112.5775
arene_3349,-486.6165
arene_3350,-506.4267
arene_3351,-1017.6646
arene_3352,-470.5773
arene_3353,-578.8029
arene_3354,-545.6539
arene_3354,-545.6539
arene_3355,-603.6364
arene_3356,-544.5085
arene_3357,-829.3543
arene_3358,
arene_3358,
arene_3359,-528.4462
arene_3359,-528.4462
arene_3360,-607.448
arene_3361,-1244.5461
arene_3362,-524.6809
arene_3363,
arene_3364,
arene_3365,-908.3593
arene_3366,
arene_3367,-560.4125
arene_3368,-1231.2442
arene_3369,
arene_3370,
arene_3371,-486.6201
arene_3372,-1244.4871
arene_3373,-583.791
arene_3374,-829.3072
arene_3375,-1231.2598
arene_3376,
arene_3377,-883.351
arene_3378,-492.6488
arene_3378,-492.6488
arene_3379,-524.5614
arene_3380,-1001.6558
arene_3381,
arene_3381,
arene_3382,-829.2788
arene_3383,-1251.0964
arene_3384,-904.4924
arene_3385,-888.4633
arene_3386,-795.1027
arene_3387,-623.4217
arene_3388,-718.5009
arene_3389,-1151.0561
arene_3390,-433.4379
arene_3390,-433.4379
arene_3390,-433.4379
arene_3391,-833.163
arene_3392,-506.3288
arene_3393,-888.5174
arene_3394,-904.5498
arene_3395,-937.5245
arene_3396,-508.6159
arene_3397,-581.4216
arene_3398,-490.3975
arene_3399,-545.6962
arene_3400,-523.4762
arene_3401,-926.5004
arene_3402,-470.52
arene_3403,-510.2526
arene_3404,-1474.0683
arene_3405,-506.4092
arene_3406,-583.8236
arene_3407,-448.5297
arene_3408,-797.3253
arene_3409,-512.4709
arene_3409,-512.4709
arene_3409,-512.4709
arene_3410,-465.5355
arene_3411,-678.8357
arene_3412,
arene_3413,
arene_3414,-358.9409
arene_3415,-1574.0085
arene_3416,-506.4307
arene_3417,-810.5856
arene_3417,-810.5856
arene_3418,-750.1121
arene_3419,-1021.5248
arene_3420,-1021.4646
arene_3421,-885.6965
arene_3421,-885.6965
arene_3422,-535.5667
arene_3423,
arene_3424,-738.1947
arene_3425,-1285.2123
arene_3426,-908.3461
arene_3427,-921.5432
arene_3428,-454.5147
arene_3428,-454.5147
arene_3429,
arene_3430,-1001.6377
arene_3431,-1231.2812
arene_3432,
arene_3433,-901.7343
arene_3434,-526.2107
arene_3435,-797.3178
arene_3435,-797.3178
arene_3436,
arene_3437,-1512.1824
arene_3438,-1269.2711
arene_3439,-1157.2085
arene_3439,-1157.2085
arene_3440,-577.6454
arene_3441,
arene_3442,-996.768
arene_3443,-357.3217
arene_3444,-1153.3818
arene_3444,-1153.3818
arene_3445,-545.7457
arene_3446,-433.4652
arene_3446,-433.4652
arene_3446,-433.4652
arene_3447,-833.1221
arene_3448,-545.7196
arene_3449,
arene_3450,
arene_3451,
arene_3452,
arene_3453,
arene_3454,-942.5731
arene_3455,-738.1642
arene_3456,-603.6333
arene_3457,-586.3338
arene_3458,-924.2899
arene_3459,-928.1619
arene_3460,-829.3153
arene_3461,-465.4683
arene_3462,
arene_3463,-474.3957
arene_3464,-829.3317
arene_3465,-506.3619
arene_3466,-1021.5198
arene_3467,-433.5057
arene_3467,-433.5057
arene_3468,-1573.9829
arene_3469,-962.3787
arene_3470,-942.5207
arene_3471,-851.3653
arene_3472,-409.1635
arene_3473,-1017.7168
arene_3474,-1001.6936
arene_3475,-1364.2714
arene_3476,-830.4527
arene_3477,-1682.3197
arene_3478,-635.5758
arene_3479,
arene_3480,-813.3566
arene_3481,-487.655
arene_3482,-826.5851
arene_3483,-583.8276
arene_3484,-976.8521
arene_3485,-1603.2667
arene_3486,
arene_3487,
arene_3488,-411.4317
arene_3489,-473.1155
arene_3490,-714.5861
arene_3491,-565.4296
arene_3491,-565.4296
arene_3492,
arene_3493,-598.5692
arene_3494,-926.5311
arene_3495,-813.2745
arene_3496,-1587.3014
arene_3497,
arene_3498,-946.4216
arene_3498,-946.4216
arene_3499,-904.5128
arene_3500,-415.2297
arene_3500,-415.2297
arene_3500,-415.2297
arene_3501,
arene_3502,-1092.755
arene_3503,-1156.0773
arene_3504,
arene_3505,-490.4244
arene_3506,
arene_3507,-623.4765
arene_3508,-411.3945
arene_3509,-908.3686
arene_3510,-681.3528
arene_3511,-506.3934
arene_3512,-578.8205
arene_3513,-581.4247
arene_3514,-813.3577
arene_3515,-599.7896
arene_3516,-599.8111
arene_3517,-619.5691
arene_3518,-581.4363
arene_3519,-567.8411
arene_3519,-567.8411
arene_3519,-567.8411
arene_3520,-599.7573
arene_3521,
arene_3522,-587.5964
arene_3522,-587.5964
arene_3523,-690.8366
arene_3524,
arene_3525,
arene_3526,-486.5088
arene_3527,-452.3446
arene_3528,-813.3195
arene_3529,-587.571
arene_3529,-587.571
arene_3530,-502.5777
arene_3531,-678.8268
arene_3532,
arene_3533,-1189.1978
arene_3534,
arene_3535,-506.3802
arene_3536,-1058.8779
arene_3537,-1037.5378
arene_3538,-523.5687
arene_3539,-942.5186
arene_3540,-490.4389
arene_3541,-506.3375
arene_3542,
arene_3543,-486.5205
arene_3544,-813.3208
arene_3545,-490.3531
arene_3546,-846.469
arene_3547,-415.2098
arene_3548,
arene_3549,-587.6268
arene_3549,-587.6268
arene_3550,-581.539
arene_3551,-373.3305
arene_3552,-769.8102
arene_3553,-522.3361
arene_3554,-851.3583
arene_3555,-470.5706
arene_3556,-888.4466
arene_3557,-1344.4151
arene_3558,
arene_3559,-1017.6016
arene_3560,
arene_3560,
arene_3561,-883.3402
arene_3562,-357.3588
arene_3563,-598.6057
arene_3564,-752.6693
arene_3565,-658.9289
arene_3566,-1112.5571
arene_3567,-904.4568
arene_3568,
arene_3569,-775.2005
arene_3569,-775.2005
arene_3570,-599.8059
arene_3571,-794.5198
arene_3572,-1033.6094
arene_3573,-545.7009
arene_3573,-545.7009
arene_3574,
arene_3575,-486.575
arene_3576,-1112.6284
arene_3577,-1205.2141
arene_3578,-845.3373
arene_3579,
arene_3580,-373.3742
arene_3581,-560.4476
arene_3582,-1021.548
arene_3583,-926.4936
arene_3584,-483.8238
arene_3585,-908.3381
arene_3586,-583.8373
arene_3587,-946.3657
arene_3588,-957.3159
arene_3589,-904.5108
arene_3590,-603.613
arene_3591,-619.6093
arene_3592,-942.5409
arene_3593,-558.9273
arene_3594,
arene_3595,-926.5759
arene_3595,-926.5759
arene_3596,-615.7646
arene_3597,-1017.6202
arene_3598,-910.5281
arene_3598,-910.5281
arene_3599,-694.7251
arene_3600,-565.5902
arene_3601,-599.7628
arene_3602,-849.161
arene_3603,-1037.5005
arene_3604,-490.3478
arene_3605,-487.627
arene_3605,-487.627
arene_3606,-508.6358
arene_3606,-508.6358
arene_3607,-813.3357
arene_3608,-1001.6467
arene_3608,-1001.6467
arene_3609,
arene_3610,
arene_3611,-615.7703
arene_3612,-502.5695
arene_3613,-888.4875
arene_3614,-528.4911
arene_3615,-788.5188
arene_3616,-908.3617
arene_3617,-926.5322
arene_3617,-926.5322
arene_3618,-565.5905
arene_3619,-677.5334
arene_3620,-1172.087
arene_3621,-607.4413
arene_3621,-607.4413
arene_3622,-926.5584
arene_3623,-607.4515
arene_3623,-607.4515
arene_3624,-619.6333
arene_3625,-694.8449
arene_3626,-1135.0963
arene_3626,-1135.0963
arene_3627,-602.347
arene_3628,-921.6045
arene_3629,
arene_3630,-619.625
arene_3631,-486.5578
arene_3632,-775.2663
arene_3633,-578.756
arene_3634,-1134.0508
arene_3635,-979.5631
arene_3636,-678.839
arene_3637,-544.4571
arene_3638,-1280.3125
arene_3639,-958.5188
arene_3640,-603.6083
arene_3641,-373.3542
arene_3642,-506.4441
arene_3643,-524.5921
arene_3644,-835.3827
arene_3644,-835.3827
arene_3644,-835.3827
arene_3645,-411.4346
arene_3646,-492.6475
arene_3646,-492.6475
arene_3646,-492.6475
arene_3647,-698.6518
arene_3648,-377.1405
arene_3649,-958.5089
arene_3650,-490.3873
arene_3651,-678.8162
arene_3652,-560.4353
arene_3653,-581.4759
arene_3654,-341.3361
arene_3655,-920.4066
arene_3656,-738.1953
arene_3656,-738.1953
arene_3657,-565.521
arene_3658,
arene_3659,-910.4892
arene_3659,-910.4892
arene_3660,-1021.5396
arene_3661,-599.7225
arene_3662,-1269.3165
arene_3662,-1269.3165
arene_3663,-694.7392
arene_3664,-710.6453
arene_3665,-560.4169
arene_3666,-946.3851
arene_3667,-862.334
arene_3668,-769.8889
arene_3669,-615.8124
arene_3670,
arene_3671,-930.3048
arene_3672,-587.5971
arene_3672,-587.5971
arene_3673,-341.3298
arene_3674,-373.3239
arene_3675,-583.8303
arene_3676,-942.5435
arene_3677,-888.423
arene_3677,-888.423
arene_3678,-690.8792
arene_3679,
arene_3680,-585.4073
arene_3681,-519.6468
arene_3682,-1172.0762
arene_3683,-928.1058
arene_3684,
arene_3685,-581.4552
arene_3686,-470.5974
arene_3687,-1140.0115
arene_3687,-1140.0115
arene_3688,-502.5731
arene_3689,-639.4407
arene_3690,-577.6527
arene_3691,-1360.4383
arene_3692,-583.8197
arene_3693,-524.6229
arene_3693,-524.6229
arene_3694,-574.9195
arene_3695,-681.3539
arene_3696,-619.6625
arene_3697,-813.3224
arene_3698,-926.5411
arene_3699,-1021.5
arene_3700,-474.4009
arene_3700,-474.4009
arene_3701,
arene_3702,-545.7333
arene_3703,-540.6217
arene_3704,
arene_3705,-1269.2499
arene_3706,-829.3622
arene_3707,-586.3398
arene_3708,-904.4802
arene_3709,-789.6961
arene_3710,-587.6066
arene_3710,-587.6066
arene_3711,-578.7527
arene_3712,-490.3896
arene_3713,-878.3486
arene_3714,-1173.2196
arene_3715,-377.1932
arene_3716,-888.5293
arene_3717,-1037.4607
arene_3718,-937.5681
arene_3719,-942.5581
arene_3720,-1021.5357
arene_3721,-323.1285
arene_3722,-937.5203
arene_3723,-910.4822
arene_3723,-910.4822
arene_3724,-490.3529
arene_3725,-581.5348
arene_3726,-698.665
arene_3727,-946.3813
arene_3728,-615.6891
arene_3729,
arene_3730,-849.1517
arene_3731,-930.3324
arene_3731,-930.3324
arene_3732,-568.7094
arene_3733,-1344.4513
arene_3734,-565.6193
arene_3735,-411.4488
arene_3736,-1228.4672
arene_3736,-1228.4672
arene_3737,-1156.0894
arene_3738,-904.4633
arene_3739,-524.623
arene_3740,-454.6091
arene_3740,-454.6091
arene_3741,-548.2932
arene_3742,-1001.7507
arene_3743,-833.177
arene_3744,
arene_3745,-904.5424
arene_3746,-603.666
arene_3746,-603.666
arene_3747,-470.5888
arene_3748,-1001.7233
arene_3749,-1033.5975
arene_3750,-1147.2634
arene_3751,-524.6378
arene_3751,-524.6378
arene_3752,-540.5885
arene_3753,-1169.4413
arene_3754,-377.199
arene_3755,-1248.3166
arene_3755,-1248.3166
arene_3756,-658.8373
arene_3757,-561.7122
arene_3758,-473.1002
arene_3759,
arene_3760,-582.5937
arene_3760,-582.5937
arene_3761,
arene_3762,-585.3315
arene_3763,-1021.4367
arene_3764,-1016.4969
arene_3765,-567.766
arene_3765,-567.766
arene_3766,
arene_3767,-716.1273
arene_3768,-561.7178
arene_3769,-677.555
arene_3770,-797.308
arene_3770,-797.308
arene_3771,-851.3965
arene_3771,-851.3965
arene_3772,-583.7225
arene_3773,-490.3899
arene_3774,-866.2716
arene_3775,-658.9926
arene_3776,-813.35
arene_3777,-1017.6478
arene_3778,-999.3823
arene_3779,-1435.5621
arene_3780,-1041.3742
arene_3781,-937.5187
arene_3782,-937.4932
arene_3783,-1037.5028
arene_3784,-1364.2635
arene_3785,-930.3642
arene_3785,-930.3642
arene_3786,-539.4892
arene_3787,-470.5908
arene_3788,
arene_3789,-658.9564
arene_3790,-1269.2916
arene_3791,-962.3427
arene_3792,-661.5171
arene_3793,-561.7426
arene_3794,-508.6393
arene_3795,
arene_3796,-1033.6116
arene_3797,-851.3586
arene_3797,-851.3586
arene_3798,-623.3865
arene_3799,-678.8031
arene_3800,-603.6349
arene_3800,-603.6349
arene_3801,-578.805
arene_3802,-849.1748
arene_3803,-851.3832
arene_3804,-829.3192
arene_3805,
arene_3806,
arene_3807,-833.2013
arene_3808,-1344.4732
arene_3809,-562.7866
arene_3809,-562.7866
arene_3810,
arene_3811,-559.2586
arene_3812,-561.6415
arene_3813,-797.2762
arene_3814,-431.2677
arene_3815,-674.9443
arene_3816,-528.4294
arene_3817,-487.6799
arene_3818,-1231.2076
arene_3819,-813.3714
arene_3820,-942.4674
arene_3821,-846.4384
arene_3822,-567.811
arene_3822,-567.811
arene_3823,-867.3648
arene_3824,-603.5628
arene_3825,
arene_3826,-639.5276
arene_3827,-926.5927
arene_3827,-926.5927
arene_3828,-524.5603
arene_3829,-524.6201
arene_3830,-512.4719
arene_3830,-512.4719
arene_3830,-512.4719
arene_3831,-585.4327
arene_3832,-619.61
arene_3833,-361.1627
arene_3834,-582.5771
arene_3834,-582.5771
arene_3835,
arene_3836,-599.7528
arene_3837,-508.6517
arene_3838,-619.6779
arene_3839,-486.5389
arene_3840,-619.5905
arene_3841,-508.6525
arene_3842,-867.3784
arene_3842,-867.3784
arene_3843,-920.4299
arene_3844,-619.6169
